14.89820	7.910000,-64.850000,0.000000	86.000000,-2.050000,0.000000	47.410000,52.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.90261	8.320000,-65.010000,0.000000	86.170000,-1.490000,0.000000	50.410000,50.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
14.95124	8.620000,-65.130000,0.000000	86.550000,-0.890000,0.000000	53.210000,48.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.01776	8.160000,-65.310000,0.000000	87.110000,-0.410000,0.000000	56.190000,46.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.07208	8.070000,-65.530000,0.000000	87.390000,0.370000,0.000000	58.770000,45.110000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.08158	8.320000,-65.640000,0.000000	87.460000,1.290000,0.000000	60.740000,43.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.13321	8.900000,-65.790000,0.000000	87.550000,2.220000,0.000000	62.460000,42.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.19743	8.660000,-65.810000,0.000000	87.630000,3.350000,0.000000	64.050000,41.840000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.25159	9.060000,-65.800000,0.000000	87.860000,4.520000,0.000000	65.570000,41.050000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.26558	9.380000,-65.740000,0.000000	87.950000,6.060000,0.000000	67.010000,40.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.31917	9.900000,-65.440000,0.000000	87.920000,7.270000,0.000000	68.700000,39.800000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.38096	10.750000,-64.980000,0.000000	87.850000,8.790000,0.000000	69.860000,38.980000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.44165	10.900000,-64.550000,0.000000	87.850000,10.050000,0.000000	71.070000,38.100000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.44483	11.330000,-63.900000,0.000000	87.950000,11.500000,0.000000	72.550000,37.110000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.49972	11.440000,-63.310000,0.000000	87.910000,12.680000,0.000000	74.180000,36.180000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.55786	11.420000,-62.750000,0.000000	87.790000,13.870000,0.000000	75.130000,35.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.61803	11.300000,-62.370000,0.000000	87.590000,14.890000,0.000000	75.980000,35.120000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.62112	10.550000,-61.950000,0.000000	87.520000,15.890000,0.000000	76.910000,34.640000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.68058	9.920000,-61.590000,0.000000	87.420000,16.630000,0.000000	77.400000,34.050000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.73317	9.950000,-61.190000,0.000000	87.060000,17.310000,0.000000	77.980000,33.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.79797	10.030000,-60.780000,0.000000	86.820000,17.730000,0.000000	78.520000,31.880000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.80230	10.290000,-60.470000,0.000000	86.690000,17.760000,0.000000	78.780000,31.100000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.85536	9.630000,-60.470000,0.000000	86.620000,17.560000,0.000000	78.640000,30.810000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.91653	9.600000,-60.450000,0.000000	86.720000,17.170000,0.000000	78.840000,30.880000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.97881	9.990000,-60.440000,0.000000	86.920000,17.160000,0.000000	78.710000,30.860000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
15.98108	10.310000,-60.620000,0.000000	86.900000,16.690000,0.000000	78.740000,31.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.03194	10.220000,-60.760000,0.000000	87.090000,16.410000,0.000000	78.850000,31.740000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.10073	10.420000,-60.900000,0.000000	87.250000,15.850000,0.000000	79.080000,32.360000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.15187	10.480000,-61.270000,0.000000	87.640000,15.180000,0.000000	79.120000,33.080000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.16368	10.700000,-61.560000,0.000000	87.920000,14.480000,0.000000	79.210000,34.180000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.22012	10.890000,-61.760000,0.000000	88.130000,13.960000,0.000000	78.940000,35.540000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.28387	11.020000,-62.010000,0.000000	88.220000,13.270000,0.000000	78.190000,37.080000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.33330	11.730000,-62.240000,0.000000	88.280000,12.660000,0.000000	77.330000,38.650000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.34273	12.400000,-62.510000,0.000000	88.360000,12.050000,0.000000	76.260000,40.000000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.39918	13.110000,-62.790000,0.000000	88.400000,11.530000,0.000000	75.420000,41.120000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.45374	13.460000,-63.020000,0.000000	88.560000,11.060000,0.000000	74.520000,42.050000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.51841	13.490000,-63.360000,0.000000	88.720000,10.470000,0.000000	74.110000,42.830000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.52191	13.260000,-63.720000,0.000000	88.870000,9.990000,0.000000	73.950000,43.040000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.56756	12.840000,-64.030000,0.000000	89.000000,9.790000,0.000000	74.090000,42.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.69949	12.360000,-64.040000,0.000000	89.030000,9.660000,0.000000	73.930000,41.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.70255	12.380000,-63.860000,0.000000	88.830000,9.740000,0.000000	74.260000,40.370000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.70410	12.450000,-63.650000,0.000000	88.380000,10.280000,0.000000	74.890000,38.720000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.75356	12.430000,-63.430000,0.000000	87.980000,10.940000,0.000000	75.440000,37.440000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.81986	11.770000,-63.200000,0.000000	87.570000,11.790000,0.000000	75.830000,36.290000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.88360	11.570000,-63.050000,0.000000	87.250000,12.690000,0.000000	75.890000,35.580000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.88671	11.120000,-62.910000,0.000000	86.810000,13.620000,0.000000	75.610000,35.000000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
16.93897	11.200000,-62.810000,0.000000	86.430000,14.530000,0.000000	75.550000,34.520000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.00071	11.170000,-62.710000,0.000000	86.040000,15.310000,0.000000	75.510000,34.100000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.05814	10.870000,-62.540000,0.000000	85.660000,16.070000,0.000000	75.390000,33.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.06170	10.800000,-62.390000,0.000000	85.310000,16.630000,0.000000	75.390000,33.040000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.11749	10.710000,-62.230000,0.000000	85.110000,17.050000,0.000000	75.490000,32.690000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.18071	10.520000,-62.250000,0.000000	85.060000,17.190000,0.000000	75.700000,32.320000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.23499	10.180000,-62.300000,0.000000	85.100000,17.150000,0.000000	75.890000,32.000000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.24192	10.350000,-62.320000,0.000000	85.220000,16.940000,0.000000	76.060000,31.620000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.29940	10.790000,-62.460000,0.000000	85.360000,16.630000,0.000000	76.120000,31.410000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.35963	10.800000,-62.630000,0.000000	85.520000,16.310000,0.000000	76.310000,31.460000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.41881	11.170000,-62.980000,0.000000	85.810000,15.820000,0.000000	76.360000,31.610000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.42366	11.440000,-63.350000,0.000000	86.000000,15.610000,0.000000	76.180000,31.200000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.48323	11.930000,-63.580000,0.000000	86.350000,15.090000,0.000000	76.600000,30.920000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.53908	12.560000,-63.950000,0.000000	86.630000,14.380000,0.000000	76.950000,30.290000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.60099	12.810000,-64.290000,0.000000	87.040000,13.480000,0.000000	77.560000,29.370000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.60458	13.230000,-64.760000,0.000000	87.320000,12.430000,0.000000	78.110000,28.390000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.65196	13.130000,-65.360000,0.000000	87.780000,11.340000,0.000000	78.950000,27.480000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.71776	13.530000,-65.860000,0.000000	88.220000,10.240000,0.000000	79.460000,26.160000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.83877	13.870000,-66.520000,0.000000	88.380000,9.060000,0.000000	80.120000,25.090000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.84216	14.040000,-67.130000,0.000000	88.830000,8.080000,0.000000	80.610000,23.860000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.84469	14.640000,-67.860000,0.000000	89.010000,7.320000,0.000000	81.280000,23.350000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.90142	14.480000,-68.620000,0.000000	89.690000,6.750000,0.000000	82.690000,21.950000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.95069	15.050000,-69.040000,0.000000	90.260000,5.450000,0.000000	83.000000,19.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
17.96372	15.420000,-69.530000,0.000000	90.500000,4.540000,0.000000	83.800000,17.170000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.01947	15.710000,-69.950000,0.000000	91.310000,3.870000,0.000000	85.270000,15.600000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.08056	16.140000,-70.440000,0.000000	92.190000,3.100000,0.000000	86.220000,13.280000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.13577	16.750000,-70.940000,0.000000	92.520000,2.380000,0.000000	86.820000,11.820000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.14778	16.840000,-71.520000,0.000000	92.940000,2.110000,0.000000	87.310000,10.860000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.19970	16.830000,-72.050000,0.000000	93.160000,2.020000,0.000000	87.750000,9.600000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.25209	16.940000,-72.660000,0.000000	93.610000,2.050000,0.000000	88.220000,8.410000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.32058	16.830000,-73.310000,0.000000	94.140000,2.080000,0.000000	88.690000,6.770000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.32372	17.460000,-73.800000,0.000000	94.590000,2.220000,0.000000	89.220000,5.140000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.37604	17.290000,-74.360000,0.000000	94.970000,2.260000,0.000000	89.890000,3.430000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.43617	16.710000,-74.980000,0.000000	95.370000,2.130000,0.000000	90.370000,1.700000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.50124	15.180000,-75.640000,0.000000	95.700000,1.900000,0.000000	90.780000,-0.230000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.50480	14.400000,-76.290000,0.000000	96.060000,1.540000,0.000000	91.470000,-1.950000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.55823	13.940000,-76.750000,0.000000	96.490000,1.640000,0.000000	91.960000,-3.370000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.61735	14.830000,-77.040000,0.000000	96.720000,2.100000,0.000000	92.280000,-4.370000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.67292	16.370000,-77.400000,0.000000	96.910000,2.540000,0.000000	92.670000,-5.390000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.68276	17.220000,-77.780000,0.000000	97.010000,3.050000,0.000000	92.940000,-6.160000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.73788	17.310000,-78.270000,0.000000	97.230000,3.420000,0.000000	93.160000,-6.640000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.79998	17.160000,-78.720000,0.000000	97.300000,3.770000,0.000000	93.350000,-7.330000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.86033	16.600000,-79.180000,0.000000	97.400000,4.060000,0.000000	93.510000,-8.020000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.86404	16.740000,-79.570000,0.000000	97.540000,4.330000,0.000000	93.710000,-8.700000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.91800	16.410000,-79.940000,0.000000	97.580000,4.640000,0.000000	93.920000,-9.280000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
18.98037	16.350000,-80.370000,0.000000	97.770000,5.020000,0.000000	94.080000,-9.610000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.03747	16.850000,-80.710000,0.000000	97.760000,5.360000,0.000000	94.160000,-10.070000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.04135	17.320000,-81.110000,0.000000	97.870000,5.600000,0.000000	94.290000,-10.380000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.10119	17.830000,-81.380000,0.000000	97.970000,5.830000,0.000000	94.350000,-10.760000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.15840	18.580000,-81.670000,0.000000	98.030000,6.120000,0.000000	94.400000,-11.050000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.21936	19.520000,-81.930000,0.000000	98.160000,6.450000,0.000000	94.460000,-11.210000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.22144	19.520000,-82.150000,0.000000	98.280000,6.670000,0.000000	94.490000,-11.420000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.28048	19.370000,-82.420000,0.000000	98.300000,6.870000,0.000000	94.500000,-11.580000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.33402	19.720000,-82.600000,0.000000	98.250000,7.040000,0.000000	94.560000,-11.860000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.40004	19.930000,-82.740000,0.000000	98.300000,7.330000,0.000000	94.460000,-11.910000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.40308	19.710000,-82.910000,0.000000	98.350000,7.490000,0.000000	94.430000,-11.990000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.45170	18.770000,-82.990000,0.000000	98.280000,7.570000,0.000000	94.350000,-12.150000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.51725	19.960000,-83.120000,0.000000	98.230000,7.700000,0.000000	94.280000,-12.300000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.58056	20.390000,-83.290000,0.000000	98.190000,7.860000,0.000000	94.210000,-12.270000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.58468	21.560000,-83.530000,0.000000	98.130000,8.070000,0.000000	94.140000,-12.020000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.63454	21.540000,-83.690000,0.000000	98.050000,8.230000,0.000000	94.080000,-11.930000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.69942	21.290000,-83.890000,0.000000	98.000000,8.200000,0.000000	93.910000,-11.980000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.75144	20.330000,-84.030000,0.000000	97.930000,8.150000,0.000000	93.820000,-12.140000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.76378	19.720000,-83.990000,0.000000	97.920000,8.190000,0.000000	93.790000,-12.190000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.87240	19.870000,-84.020000,0.000000	97.860000,8.280000,0.000000	93.710000,-12.150000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.87444	20.030000,-84.120000,0.000000	97.840000,8.480000,0.000000	93.620000,-11.910000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.93513	20.520000,-84.200000,0.000000	97.730000,8.660000,0.000000	93.530000,-11.780000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
19.94202	21.030000,-84.250000,0.000000	97.710000,8.720000,0.000000	93.390000,-11.590000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
20.00133	20.640000,-84.330000,0.000000	97.670000,8.680000,0.000000	93.340000,-11.590000,0.000000	92.430000,-7.330000,0.000000	92.700000,-13.120000,0.000000
