time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.26746	150.550000,1.920000,0.000000	-56.160000,-73.150000,0.000000	112.090000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.31733	150.570000,1.900000,0.000000	-56.260000,-73.170000,0.000000	112.170000,-40.470000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.38270	150.590000,1.900000,0.000000	-56.280000,-73.190000,0.000000	112.180000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.38831	150.620000,1.920000,0.000000	-56.200000,-73.170000,0.000000	112.190000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.44794	150.600000,1.880000,0.000000	-56.080000,-73.110000,0.000000	112.220000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.50530	150.590000,1.820000,0.000000	-56.060000,-73.100000,0.000000	112.200000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.56639	150.560000,1.810000,0.000000	-56.300000,-73.090000,0.000000	112.170000,-40.490000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.57039	150.590000,1.790000,0.000000	-56.450000,-73.050000,0.000000	112.190000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.61915	150.610000,1.830000,0.000000	-56.510000,-73.050000,0.000000	112.180000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.68051	150.640000,1.840000,0.000000	-56.450000,-73.110000,0.000000	112.150000,-40.400000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.74620	150.580000,1.850000,0.000000	-56.470000,-73.150000,0.000000	112.190000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.74879	150.580000,1.900000,0.000000	-56.420000,-73.090000,0.000000	112.230000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.80105	150.550000,1.950000,0.000000	-56.260000,-73.050000,0.000000	112.230000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.86488	150.530000,1.980000,0.000000	-56.240000,-73.090000,0.000000	112.220000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.92187	150.550000,1.950000,0.000000	-56.140000,-73.150000,0.000000	112.210000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.92699	150.560000,1.990000,0.000000	-56.260000,-73.130000,0.000000	112.230000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
7.98283	150.560000,1.980000,0.000000	-56.350000,-73.130000,0.000000	112.150000,-40.550000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.04647	150.520000,2.200000,0.000000	-56.590000,-73.180000,0.000000	112.120000,-40.560000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.09839	150.540000,2.190000,0.000000	-56.660000,-73.210000,0.000000	112.140000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.10918	150.540000,2.160000,0.000000	-56.940000,-72.320000,0.000000	112.170000,-40.540000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.16463	150.550000,2.050000,0.000000	-57.080000,-72.380000,0.000000	112.100000,-40.490000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.21630	151.320000,1.410000,0.000000	-56.960000,-72.390000,0.000000	112.100000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.28343	151.320000,1.390000,0.000000	-56.750000,-72.510000,0.000000	112.050000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.28789	151.250000,1.450000,0.000000	-56.770000,-72.440000,0.000000	111.970000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.34584	151.210000,1.390000,0.000000	-56.830000,-72.470000,0.000000	111.970000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.40044	150.890000,1.410000,0.000000	-56.880000,-72.530000,0.000000	111.980000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.46650	150.920000,1.510000,0.000000	-56.980000,-72.540000,0.000000	112.000000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.46938	150.980000,1.600000,0.000000	-56.840000,-72.630000,0.000000	111.980000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.51658	150.930000,1.680000,0.000000	-56.780000,-72.660000,0.000000	112.040000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.58242	150.880000,1.690000,0.000000	-56.860000,-72.710000,0.000000	112.060000,-40.380000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.64376	150.800000,1.670000,0.000000	-57.040000,-72.740000,0.000000	112.070000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.64717	150.850000,1.640000,0.000000	-56.860000,-72.790000,0.000000	112.100000,-40.490000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.70153	150.860000,1.670000,0.000000	-56.770000,-72.880000,0.000000	112.070000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.76595	150.770000,1.620000,0.000000	-56.800000,-72.880000,0.000000	112.140000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.82280	150.760000,1.680000,0.000000	-56.770000,-72.960000,0.000000	112.130000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.82800	150.790000,1.750000,0.000000	-56.690000,-72.980000,0.000000	112.100000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.88372	150.800000,1.740000,0.000000	-56.670000,-73.030000,0.000000	112.070000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
8.93570	150.780000,1.710000,0.000000	-56.670000,-73.050000,0.000000	112.000000,-40.540000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.00036	150.790000,1.740000,0.000000	-56.800000,-73.120000,0.000000	112.000000,-40.590000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.00766	150.780000,1.760000,0.000000	-56.880000,-73.110000,0.000000	111.980000,-40.620000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.05354	150.830000,1.770000,0.000000	-57.000000,-73.110000,0.000000	111.950000,-40.630000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.12572	150.960000,1.750000,0.000000	-57.000000,-73.130000,0.000000	111.940000,-40.610000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.18085	150.860000,1.780000,0.000000	-56.990000,-73.150000,0.000000	111.940000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.18685	150.880000,1.770000,0.000000	-57.000000,-73.160000,0.000000	111.960000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.24432	150.880000,1.740000,0.000000	-56.940000,-73.140000,0.000000	111.980000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.30085	150.840000,1.710000,0.000000	-56.780000,-73.150000,0.000000	112.020000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.36363	150.790000,1.750000,0.000000	-56.700000,-73.160000,0.000000	111.990000,-40.490000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.36854	150.780000,1.760000,0.000000	-56.660000,-73.130000,0.000000	111.920000,-40.490000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.41836	150.770000,1.780000,0.000000	-56.580000,-73.130000,0.000000	111.940000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.48378	150.780000,1.790000,0.000000	-56.610000,-73.150000,0.000000	111.910000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.54623	150.750000,1.760000,0.000000	-56.830000,-73.150000,0.000000	112.000000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.55006	150.680000,1.740000,0.000000	-56.700000,-73.120000,0.000000	111.990000,-40.390000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.59973	150.640000,1.730000,0.000000	-56.810000,-73.050000,0.000000	112.040000,-40.400000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.66525	150.560000,1.790000,0.000000	-56.860000,-73.080000,0.000000	112.010000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.71651	150.530000,1.790000,0.000000	-56.840000,-73.080000,0.000000	112.030000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.72962	150.480000,1.780000,0.000000	-56.740000,-73.120000,0.000000	112.060000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.78280	150.520000,1.830000,0.000000	-56.760000,-73.160000,0.000000	112.030000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.84036	150.530000,1.850000,0.000000	-56.500000,-73.170000,0.000000	112.000000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.89904	150.450000,1.780000,0.000000	-56.580000,-73.170000,0.000000	112.050000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.90695	150.410000,1.780000,0.000000	-56.680000,-73.170000,0.000000	111.960000,-40.370000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
9.96457	150.410000,1.740000,0.000000	-56.760000,-73.120000,0.000000	111.940000,-40.330000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.01481	150.370000,1.780000,0.000000	-56.690000,-73.140000,0.000000	111.950000,-40.330000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.10448	150.360000,1.830000,0.000000	-56.480000,-73.140000,0.000000	111.930000,-40.300000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.10767	150.350000,1.870000,0.000000	-56.480000,-73.210000,0.000000	112.010000,-40.340000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.14601	150.320000,1.930000,0.000000	-56.420000,-73.190000,0.000000	112.100000,-40.330000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.20216	150.330000,1.930000,0.000000	-56.500000,-73.170000,0.000000	112.140000,-40.350000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.26445	150.310000,1.940000,0.000000	-56.510000,-73.180000,0.000000	112.110000,-40.340000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.26726	150.320000,1.980000,0.000000	-56.380000,-73.170000,0.000000	112.110000,-40.280000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.31539	150.390000,1.940000,0.000000	-56.450000,-73.190000,0.000000	112.180000,-40.310000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.37670	150.350000,1.930000,0.000000	-56.420000,-73.200000,0.000000	112.200000,-40.360000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.43674	150.330000,1.960000,0.000000	-56.290000,-73.190000,0.000000	112.160000,-40.350000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.44615	150.520000,2.400000,0.000000	-56.040000,-73.210000,0.000000	112.140000,-40.350000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.50189	150.990000,2.550000,0.000000	-55.070000,-73.120000,0.000000	112.000000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.56309	151.370000,2.320000,0.000000	-54.420000,-73.250000,0.000000	111.930000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.61044	151.310000,2.240000,0.000000	-53.380000,-73.450000,0.000000	111.870000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.62657	151.230000,2.200000,0.000000	-53.320000,-73.450000,0.000000	111.910000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.67718	151.170000,2.210000,0.000000	-53.750000,-73.490000,0.000000	111.920000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.73591	151.150000,2.190000,0.000000	-54.200000,-73.590000,0.000000	112.020000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.79867	151.040000,2.140000,0.000000	-54.520000,-73.500000,0.000000	112.060000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.80573	151.040000,2.160000,0.000000	-54.510000,-73.530000,0.000000	112.120000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.85654	150.990000,2.180000,0.000000	-54.720000,-73.540000,0.000000	112.130000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.92213	150.930000,2.150000,0.000000	-55.040000,-73.590000,0.000000	112.120000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.98333	150.900000,2.120000,0.000000	-55.140000,-73.620000,0.000000	112.040000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
10.98613	150.870000,2.100000,0.000000	-55.240000,-73.660000,0.000000	112.000000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.03389	150.840000,2.020000,0.000000	-55.350000,-73.730000,0.000000	112.010000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.09835	150.810000,1.990000,0.000000	-55.680000,-73.770000,0.000000	112.020000,-40.410000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.16574	150.790000,1.960000,0.000000	-55.730000,-73.760000,0.000000	112.060000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.16863	150.770000,1.950000,0.000000	-55.780000,-73.830000,0.000000	112.130000,-40.470000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.21693	150.770000,1.870000,0.000000	-55.960000,-73.850000,0.000000	112.160000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.28367	150.720000,1.950000,0.000000	-55.940000,-73.830000,0.000000	112.150000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.34614	150.680000,1.940000,0.000000	-55.850000,-73.850000,0.000000	112.160000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.34873	150.640000,1.890000,0.000000	-55.950000,-73.830000,0.000000	112.170000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.39833	150.620000,1.830000,0.000000	-56.090000,-73.880000,0.000000	112.230000,-40.400000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.46471	150.640000,1.840000,0.000000	-56.030000,-73.870000,0.000000	112.200000,-40.370000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.51477	150.600000,1.810000,0.000000	-56.030000,-73.860000,0.000000	112.050000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.52673	150.630000,1.790000,0.000000	-56.010000,-73.850000,0.000000	112.000000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.58441	150.610000,1.750000,0.000000	-56.030000,-73.830000,0.000000	111.990000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.64140	150.490000,1.800000,0.000000	-56.000000,-73.790000,0.000000	111.980000,-40.460000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.70167	150.490000,1.830000,0.000000	-55.900000,-73.780000,0.000000	112.020000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.70733	150.510000,1.830000,0.000000	-55.980000,-73.820000,0.000000	112.050000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.76517	150.520000,1.850000,0.000000	-56.220000,-73.780000,0.000000	112.030000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.81850	150.530000,1.810000,0.000000	-56.240000,-73.770000,0.000000	112.010000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.88492	150.510000,1.780000,0.000000	-56.390000,-73.750000,0.000000	111.920000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.88744	150.480000,1.790000,0.000000	-56.220000,-73.730000,0.000000	112.030000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
11.93876	150.480000,1.810000,0.000000	-56.240000,-73.730000,0.000000	111.990000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.00062	150.460000,1.790000,0.000000	-56.300000,-73.720000,0.000000	111.960000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.06477	150.450000,1.810000,0.000000	-56.170000,-73.760000,0.000000	112.000000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.06904	150.480000,1.780000,0.000000	-56.290000,-73.800000,0.000000	112.020000,-40.540000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.11809	150.420000,1.800000,0.000000	-56.290000,-73.830000,0.000000	112.090000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.18561	150.430000,1.780000,0.000000	-56.390000,-73.820000,0.000000	112.120000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.23628	150.440000,1.810000,0.000000	-56.530000,-73.840000,0.000000	112.110000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.30230	150.460000,1.810000,0.000000	-56.510000,-73.830000,0.000000	112.080000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.30794	150.430000,1.850000,0.000000	-56.410000,-73.820000,0.000000	112.130000,-40.610000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.36726	150.440000,1.830000,0.000000	-56.540000,-73.810000,0.000000	112.180000,-40.630000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.41936	150.510000,1.780000,0.000000	-56.450000,-73.780000,0.000000	112.140000,-40.610000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.42905	150.490000,1.760000,0.000000	-56.460000,-73.780000,0.000000	112.160000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.48308	150.480000,1.720000,0.000000	-56.420000,-73.760000,0.000000	112.170000,-40.600000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.54905	150.480000,1.720000,0.000000	-56.600000,-73.730000,0.000000	112.080000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.60051	150.530000,1.730000,0.000000	-56.520000,-73.730000,0.000000	112.070000,-40.620000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.60766	150.560000,1.780000,0.000000	-56.420000,-73.780000,0.000000	112.060000,-40.630000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.66502	150.560000,1.780000,0.000000	-56.450000,-73.760000,0.000000	112.000000,-40.590000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.72178	150.570000,1.780000,0.000000	-56.270000,-73.790000,0.000000	111.960000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.78239	150.580000,1.790000,0.000000	-56.210000,-73.750000,0.000000	111.930000,-40.570000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.78776	150.600000,1.810000,0.000000	-56.240000,-73.770000,0.000000	111.910000,-40.560000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.83923	150.500000,1.820000,0.000000	-56.340000,-73.740000,0.000000	111.920000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.89831	150.540000,1.760000,0.000000	-56.330000,-73.760000,0.000000	111.970000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.96315	150.590000,1.770000,0.000000	-56.490000,-73.770000,0.000000	112.020000,-40.540000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
12.96695	150.530000,1.690000,0.000000	-56.420000,-73.810000,0.000000	112.050000,-40.530000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.01708	150.570000,1.700000,0.000000	-56.430000,-73.780000,0.000000	112.120000,-40.510000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.08661	150.580000,1.690000,0.000000	-56.460000,-73.790000,0.000000	112.110000,-40.550000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.14622	150.630000,1.770000,0.000000	-56.530000,-73.790000,0.000000	112.140000,-40.520000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.14807	150.620000,1.810000,0.000000	-56.540000,-73.750000,0.000000	112.140000,-40.500000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.20219	150.580000,1.810000,0.000000	-56.430000,-73.740000,0.000000	112.110000,-40.480000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.26436	150.550000,1.720000,0.000000	-56.500000,-73.720000,0.000000	112.120000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.32591	150.530000,1.760000,0.000000	-56.550000,-73.720000,0.000000	112.110000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.33042	150.560000,1.780000,0.000000	-56.610000,-73.660000,0.000000	112.060000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.38404	150.560000,1.860000,0.000000	-56.550000,-73.710000,0.000000	112.000000,-40.390000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.44629	150.530000,1.840000,0.000000	-56.350000,-73.650000,0.000000	111.980000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.50558	150.540000,1.860000,0.000000	-56.450000,-73.510000,0.000000	111.930000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.50734	150.570000,1.840000,0.000000	-56.480000,-73.440000,0.000000	111.930000,-40.380000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.56384	150.530000,1.810000,0.000000	-56.540000,-73.490000,0.000000	111.940000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.61610	150.540000,1.860000,0.000000	-56.590000,-73.570000,0.000000	111.950000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.68465	150.540000,1.890000,0.000000	-56.430000,-73.560000,0.000000	111.920000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.68678	150.530000,1.900000,0.000000	-56.490000,-73.580000,0.000000	111.880000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.73326	150.500000,1.920000,0.000000	-56.570000,-73.620000,0.000000	111.890000,-40.470000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.79954	150.530000,1.940000,0.000000	-56.480000,-73.530000,0.000000	111.870000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.86296	150.550000,1.920000,0.000000	-56.580000,-73.510000,0.000000	111.910000,-40.440000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.86704	150.540000,1.910000,0.000000	-56.620000,-73.500000,0.000000	111.870000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.91712	150.500000,1.930000,0.000000	-56.710000,-73.460000,0.000000	111.860000,-40.450000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
13.98375	150.440000,1.930000,0.000000	-56.670000,-73.500000,0.000000	111.850000,-40.430000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.03862	150.450000,1.950000,0.000000	-56.750000,-73.510000,0.000000	111.880000,-40.350000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.04706	150.420000,1.920000,0.000000	-56.920000,-73.500000,0.000000	111.960000,-40.360000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.10150	150.430000,1.900000,0.000000	-56.830000,-73.500000,0.000000	111.900000,-40.400000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.16477	150.360000,1.940000,0.000000	-56.750000,-73.500000,0.000000	111.990000,-40.380000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.21522	150.400000,1.910000,0.000000	-56.810000,-73.490000,0.000000	111.940000,-40.360000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.22845	150.420000,1.920000,0.000000	-56.880000,-73.500000,0.000000	111.960000,-40.390000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.28284	150.430000,1.870000,0.000000	-56.910000,-73.490000,0.000000	112.010000,-40.370000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.34742	150.450000,1.900000,0.000000	-57.220000,-73.490000,0.000000	112.030000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.39973	150.460000,1.890000,0.000000	-57.210000,-73.470000,0.000000	112.090000,-40.420000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.40790	150.400000,1.880000,0.000000	-57.110000,-73.460000,0.000000	112.090000,-40.380000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.46749	150.390000,1.870000,0.000000	-57.020000,-73.460000,0.000000	112.070000,-40.380000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
14.52513	150.380000,1.900000,0.000000	-57.000000,-73.440000,0.000000	112.080000,-40.360000,0.000000	-56.700000,-73.330000,0.000000	112.300000,-40.520000,0.000000
