time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.29357	150.470000,1.900000,0.000000	-54.480000,-70.700000,0.000000	110.920000,-40.990000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.29555	150.490000,1.900000,0.000000	-53.980000,-70.390000,0.000000	111.050000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.35254	150.450000,1.900000,0.000000	-53.490000,-70.180000,0.000000	111.130000,-40.760000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.41592	150.430000,1.850000,0.000000	-53.210000,-70.070000,0.000000	111.230000,-40.780000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.46645	150.410000,1.850000,0.000000	-53.290000,-70.100000,0.000000	111.400000,-40.800000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.46645	150.400000,1.880000,0.000000	-53.710000,-70.250000,0.000000	111.440000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.53205	150.390000,1.980000,0.000000	-54.070000,-70.530000,0.000000	111.430000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.58333	150.430000,1.970000,0.000000	-54.450000,-70.920000,0.000000	111.440000,-40.840000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.65384	150.420000,2.000000,0.000000	-55.260000,-71.410000,0.000000	111.540000,-40.850000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.65384	150.400000,1.980000,0.000000	-56.180000,-71.840000,0.000000	111.670000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.71243	150.430000,2.010000,0.000000	-57.050000,-72.230000,0.000000	111.990000,-40.730000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.77543	150.420000,2.060000,0.000000	-57.790000,-72.530000,0.000000	112.360000,-40.630000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.83657	150.410000,2.020000,0.000000	-58.460000,-72.910000,0.000000	112.730000,-40.540000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.83657	150.420000,2.060000,0.000000	-58.920000,-73.180000,0.000000	113.010000,-40.490000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.89826	150.440000,2.070000,0.000000	-59.230000,-73.390000,0.000000	113.180000,-40.460000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
7.95315	150.480000,2.080000,0.000000	-59.340000,-73.480000,0.000000	113.220000,-40.490000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.01682	150.510000,2.030000,0.000000	-59.210000,-73.460000,0.000000	113.140000,-40.560000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.01682	150.510000,2.020000,0.000000	-58.960000,-73.340000,0.000000	112.990000,-40.660000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.06528	150.530000,1.950000,0.000000	-58.570000,-73.150000,0.000000	112.730000,-40.720000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.13164	150.560000,1.910000,0.000000	-57.940000,-72.860000,0.000000	112.400000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.19509	150.530000,1.920000,0.000000	-57.250000,-72.520000,0.000000	111.950000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.19704	150.500000,1.940000,0.000000	-56.620000,-72.130000,0.000000	111.550000,-40.920000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.24993	150.490000,1.870000,0.000000	-55.970000,-71.730000,0.000000	111.180000,-40.920000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.31420	150.520000,1.900000,0.000000	-55.280000,-71.330000,0.000000	111.020000,-41.000000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.36556	150.510000,1.910000,0.000000	-54.820000,-70.960000,0.000000	111.000000,-40.910000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.37791	150.540000,1.900000,0.000000	-54.280000,-70.710000,0.000000	111.050000,-40.910000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.43149	150.510000,1.870000,0.000000	-53.830000,-70.530000,0.000000	111.160000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.48447	150.460000,1.830000,0.000000	-53.750000,-70.520000,0.000000	111.250000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.54922	150.460000,1.790000,0.000000	-53.840000,-70.530000,0.000000	111.370000,-40.990000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.54922	150.490000,1.790000,0.000000	-53.970000,-70.680000,0.000000	111.370000,-40.980000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.67141	150.510000,1.790000,0.000000	-54.480000,-70.930000,0.000000	111.340000,-40.990000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.67545	150.470000,1.830000,0.000000	-55.220000,-71.240000,0.000000	111.380000,-40.930000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.79535	150.450000,1.800000,0.000000	-55.970000,-71.630000,0.000000	111.420000,-40.870000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.79535	150.460000,1.860000,0.000000	-56.740000,-72.010000,0.000000	111.620000,-40.840000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.79535	150.460000,1.890000,0.000000	-57.320000,-72.330000,0.000000	111.920000,-40.800000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.84961	150.460000,1.900000,0.000000	-57.810000,-72.680000,0.000000	112.320000,-40.710000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.91487	150.410000,1.890000,0.000000	-58.380000,-73.040000,0.000000	112.630000,-40.670000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.91487	150.430000,1.830000,0.000000	-58.790000,-73.320000,0.000000	112.940000,-40.560000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
8.96484	150.440000,1.840000,0.000000	-58.820000,-73.560000,0.000000	113.100000,-40.480000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.03123	150.420000,1.830000,0.000000	-58.820000,-73.640000,0.000000	113.180000,-40.420000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.09325	150.410000,1.820000,0.000000	-58.660000,-73.640000,0.000000	113.100000,-40.450000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.09622	150.400000,1.830000,0.000000	-58.510000,-73.500000,0.000000	112.930000,-40.540000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.15028	150.440000,1.820000,0.000000	-58.050000,-73.360000,0.000000	112.710000,-40.630000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.21380	150.490000,1.820000,0.000000	-57.500000,-73.100000,0.000000	112.350000,-40.690000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.26564	150.570000,1.870000,0.000000	-57.060000,-72.730000,0.000000	111.990000,-40.740000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.27767	150.590000,1.870000,0.000000	-56.420000,-72.350000,0.000000	111.550000,-40.780000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.33174	150.630000,1.870000,0.000000	-55.850000,-71.980000,0.000000	111.260000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.39342	150.590000,1.880000,0.000000	-55.230000,-71.610000,0.000000	111.100000,-40.920000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.51359	150.550000,1.890000,0.000000	-54.820000,-71.300000,0.000000	111.060000,-40.960000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.51564	150.570000,1.870000,0.000000	-54.470000,-71.060000,0.000000	111.100000,-40.930000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.51642	150.600000,1.900000,0.000000	-54.230000,-70.930000,0.000000	111.200000,-40.870000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.56412	150.600000,1.890000,0.000000	-54.000000,-70.900000,0.000000	111.260000,-40.870000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.63003	150.600000,1.910000,0.000000	-53.950000,-70.930000,0.000000	111.320000,-40.930000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.69359	150.600000,1.870000,0.000000	-54.270000,-71.020000,0.000000	111.410000,-40.980000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.69567	150.550000,1.870000,0.000000	-54.540000,-71.200000,0.000000	111.440000,-41.000000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.74779	150.570000,1.860000,0.000000	-55.090000,-71.430000,0.000000	111.440000,-41.030000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.81720	150.610000,1.890000,0.000000	-55.640000,-71.780000,0.000000	111.480000,-40.940000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.81898	150.630000,1.920000,0.000000	-56.330000,-72.170000,0.000000	111.640000,-40.850000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.86794	150.620000,1.980000,0.000000	-56.940000,-72.500000,0.000000	111.800000,-40.760000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.93360	150.630000,1.930000,0.000000	-57.450000,-72.840000,0.000000	112.080000,-40.680000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.99488	150.640000,1.890000,0.000000	-57.890000,-73.080000,0.000000	112.400000,-40.610000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
9.99699	150.660000,1.810000,0.000000	-58.300000,-73.230000,0.000000	112.660000,-40.550000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.04716	150.690000,1.820000,0.000000	-58.250000,-73.360000,0.000000	112.700000,-40.570000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.11471	150.610000,1.850000,0.000000	-58.470000,-73.440000,0.000000	112.710000,-40.540000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.17203	150.590000,1.890000,0.000000	-58.400000,-73.460000,0.000000	112.700000,-40.530000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.17203	150.510000,1.900000,0.000000	-58.150000,-73.350000,0.000000	112.530000,-40.620000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.23218	150.540000,1.890000,0.000000	-57.820000,-73.160000,0.000000	112.290000,-40.610000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.28511	150.470000,1.930000,0.000000	-57.380000,-72.940000,0.000000	112.040000,-40.660000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.41463	150.460000,1.910000,0.000000	-57.010000,-72.620000,0.000000	111.740000,-40.690000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.41560	150.470000,1.930000,0.000000	-56.450000,-72.300000,0.000000	111.510000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.41560	150.500000,1.970000,0.000000	-55.820000,-71.990000,0.000000	111.280000,-40.840000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.46494	150.540000,1.960000,0.000000	-55.290000,-71.710000,0.000000	111.090000,-40.900000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.53350	150.570000,2.010000,0.000000	-54.910000,-71.440000,0.000000	111.040000,-40.940000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.53562	150.560000,1.910000,0.000000	-54.570000,-71.170000,0.000000	111.100000,-40.910000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.59585	150.520000,1.920000,0.000000	-54.230000,-71.020000,0.000000	111.200000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.65019	150.460000,1.940000,0.000000	-54.030000,-70.880000,0.000000	111.270000,-40.870000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.71291	150.500000,1.890000,0.000000	-53.980000,-70.890000,0.000000	111.330000,-40.930000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.71675	150.500000,1.890000,0.000000	-54.310000,-71.020000,0.000000	111.440000,-41.000000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.76599	150.480000,1.960000,0.000000	-54.810000,-71.230000,0.000000	111.550000,-41.000000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.83466	150.510000,1.990000,0.000000	-55.330000,-71.440000,0.000000	111.580000,-41.040000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.89459	150.520000,2.010000,0.000000	-55.970000,-71.780000,0.000000	111.690000,-41.000000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.89459	150.520000,1.930000,0.000000	-56.460000,-72.140000,0.000000	111.730000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
10.94836	150.490000,1.970000,0.000000	-57.000000,-72.450000,0.000000	111.920000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.01488	150.460000,1.950000,0.000000	-57.480000,-72.680000,0.000000	112.130000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.07385	150.520000,1.960000,0.000000	-57.990000,-72.890000,0.000000	112.400000,-40.780000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.07594	150.530000,1.950000,0.000000	-58.060000,-73.090000,0.000000	112.580000,-40.720000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.13272	150.510000,1.960000,0.000000	-58.170000,-73.210000,0.000000	112.710000,-40.710000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.19579	150.480000,1.970000,0.000000	-58.080000,-73.260000,0.000000	112.790000,-40.660000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.25070	150.450000,1.900000,0.000000	-57.930000,-73.290000,0.000000	112.760000,-40.670000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.25070	150.440000,1.890000,0.000000	-57.720000,-73.220000,0.000000	112.610000,-40.680000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.31422	150.370000,1.860000,0.000000	-57.360000,-73.020000,0.000000	112.430000,-40.730000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.37492	150.350000,1.820000,0.000000	-57.040000,-72.780000,0.000000	112.200000,-40.740000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.43350	150.330000,1.850000,0.000000	-56.590000,-72.560000,0.000000	111.880000,-40.730000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.43653	150.400000,1.790000,0.000000	-56.140000,-72.240000,0.000000	111.680000,-40.800000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.49640	150.390000,1.790000,0.000000	-55.730000,-72.010000,0.000000	111.500000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.54889	150.350000,1.770000,0.000000	-55.240000,-71.710000,0.000000	111.390000,-40.920000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.61829	150.360000,1.750000,0.000000	-54.870000,-71.460000,0.000000	111.390000,-40.910000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.61829	150.290000,1.790000,0.000000	-54.700000,-71.260000,0.000000	111.450000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.66456	150.340000,1.780000,0.000000	-54.540000,-71.120000,0.000000	111.510000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.73364	150.430000,1.820000,0.000000	-54.560000,-71.070000,0.000000	111.560000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.79193	150.390000,1.810000,0.000000	-54.670000,-71.100000,0.000000	111.570000,-40.800000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.79568	150.430000,1.840000,0.000000	-54.920000,-71.200000,0.000000	111.610000,-40.900000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.84714	150.390000,1.820000,0.000000	-55.220000,-71.360000,0.000000	111.640000,-40.900000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.91481	150.420000,1.860000,0.000000	-55.660000,-71.550000,0.000000	111.650000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.97363	150.440000,1.830000,0.000000	-56.360000,-71.750000,0.000000	111.680000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
11.97474	150.430000,1.850000,0.000000	-56.660000,-72.090000,0.000000	111.760000,-40.800000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.03354	150.440000,1.830000,0.000000	-57.040000,-72.390000,0.000000	111.990000,-40.700000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.15371	150.450000,1.820000,0.000000	-57.470000,-72.610000,0.000000	112.190000,-40.660000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.15588	150.400000,1.800000,0.000000	-57.900000,-72.900000,0.000000	112.440000,-40.600000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.15588	150.360000,1.750000,0.000000	-58.100000,-73.110000,0.000000	112.670000,-40.520000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.21311	150.350000,1.790000,0.000000	-58.210000,-73.240000,0.000000	112.730000,-40.530000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.26667	150.350000,1.750000,0.000000	-57.990000,-73.310000,0.000000	112.670000,-40.430000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.33240	150.320000,1.770000,0.000000	-57.950000,-73.320000,0.000000	112.700000,-40.480000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.33240	150.290000,1.810000,0.000000	-57.740000,-73.260000,0.000000	112.590000,-40.570000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.38760	150.310000,1.850000,0.000000	-57.300000,-73.120000,0.000000	112.350000,-40.600000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.44984	150.360000,1.830000,0.000000	-56.770000,-72.910000,0.000000	112.120000,-40.590000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.51546	150.340000,1.860000,0.000000	-56.250000,-72.700000,0.000000	111.890000,-40.700000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.51546	150.350000,1.820000,0.000000	-55.960000,-72.430000,0.000000	111.700000,-40.730000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.56545	150.410000,1.880000,0.000000	-55.510000,-72.200000,0.000000	111.500000,-40.770000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.63396	150.460000,1.890000,0.000000	-55.090000,-71.920000,0.000000	111.460000,-40.790000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.69582	150.410000,1.830000,0.000000	-54.680000,-71.620000,0.000000	111.380000,-40.790000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.69780	150.370000,1.840000,0.000000	-54.540000,-71.510000,0.000000	111.430000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.75439	150.340000,1.810000,0.000000	-54.400000,-71.370000,0.000000	111.500000,-40.770000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.81336	150.340000,1.800000,0.000000	-54.450000,-71.300000,0.000000	111.530000,-40.780000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.97961	150.330000,1.760000,0.000000	-54.580000,-71.280000,0.000000	111.550000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.97961	150.360000,1.750000,0.000000	-54.850000,-71.340000,0.000000	111.590000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.97961	150.310000,1.740000,0.000000	-55.260000,-71.470000,0.000000	111.550000,-40.840000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
12.99824	150.340000,1.750000,0.000000	-55.740000,-71.690000,0.000000	111.530000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.04906	150.360000,1.750000,0.000000	-56.090000,-71.940000,0.000000	111.500000,-40.910000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.05600	150.410000,1.720000,0.000000	-56.600000,-72.210000,0.000000	111.660000,-40.830000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.11333	150.410000,1.730000,0.000000	-56.970000,-72.490000,0.000000	111.790000,-40.700000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.17116	150.410000,1.730000,0.000000	-57.360000,-72.700000,0.000000	111.980000,-40.640000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.23327	150.410000,1.730000,0.000000	-57.560000,-72.940000,0.000000	112.180000,-40.570000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.23580	150.400000,1.790000,0.000000	-57.830000,-73.110000,0.000000	112.360000,-40.530000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.29382	150.380000,1.770000,0.000000	-57.700000,-73.260000,0.000000	112.430000,-40.510000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.34908	150.360000,1.790000,0.000000	-57.740000,-73.290000,0.000000	112.470000,-40.480000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.40696	150.330000,1.830000,0.000000	-57.440000,-73.280000,0.000000	112.350000,-40.490000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.41721	150.300000,1.860000,0.000000	-57.350000,-73.220000,0.000000	112.220000,-40.530000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.47337	150.320000,1.860000,0.000000	-57.050000,-73.080000,0.000000	111.980000,-40.550000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.53426	150.340000,1.850000,0.000000	-56.760000,-72.900000,0.000000	111.770000,-40.620000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.59048	150.400000,1.800000,0.000000	-56.410000,-72.710000,0.000000	111.570000,-40.770000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.59577	150.380000,1.820000,0.000000	-55.980000,-72.460000,0.000000	111.360000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.65147	150.400000,1.810000,0.000000	-55.400000,-72.220000,0.000000	111.260000,-40.810000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.71238	150.300000,1.810000,0.000000	-55.070000,-71.980000,0.000000	111.200000,-40.820000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.77441	150.360000,1.790000,0.000000	-54.740000,-71.780000,0.000000	111.220000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.77441	150.380000,1.830000,0.000000	-54.620000,-71.600000,0.000000	111.250000,-40.870000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.83423	150.500000,1.830000,0.000000	-54.580000,-71.470000,0.000000	111.340000,-40.860000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.89343	150.510000,1.810000,0.000000	-54.760000,-71.430000,0.000000	111.440000,-40.840000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.95404	150.500000,1.780000,0.000000	-54.930000,-71.470000,0.000000	111.450000,-40.890000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
13.95516	150.480000,1.800000,0.000000	-55.330000,-71.530000,0.000000	111.440000,-40.950000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.01241	150.480000,1.760000,0.000000	-55.850000,-71.650000,0.000000	111.440000,-40.930000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.06933	150.470000,1.770000,0.000000	-56.210000,-71.850000,0.000000	111.450000,-40.940000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.12912	150.470000,1.790000,0.000000	-56.680000,-72.000000,0.000000	111.490000,-40.900000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.13502	150.510000,1.830000,0.000000	-56.870000,-72.230000,0.000000	111.650000,-40.900000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.19097	150.580000,1.820000,0.000000	-57.320000,-72.460000,0.000000	111.870000,-40.880000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.24949	150.590000,1.810000,0.000000	-57.770000,-72.670000,0.000000	112.040000,-40.790000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.31229	150.440000,1.810000,0.000000	-58.210000,-72.970000,0.000000	112.220000,-40.690000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.31537	150.420000,1.840000,0.000000	-58.300000,-73.170000,0.000000	112.300000,-40.660000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.36898	150.410000,1.770000,0.000000	-58.160000,-73.330000,0.000000	112.340000,-40.600000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.43262	150.430000,1.790000,0.000000	-57.950000,-73.400000,0.000000	112.380000,-40.540000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.49370	150.440000,1.810000,0.000000	-57.740000,-73.400000,0.000000	112.240000,-40.540000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
14.49555	150.480000,1.870000,0.000000	-57.470000,-73.290000,0.000000	112.100000,-40.520000,0.000000	-67.200000,-25.130000,0.000000	115.000000,-36.270000,0.000000
