time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.706	40.690000,-71.350000,0.000000	93.130000,-15.750000,0.000000	93.250000,5.590000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
21.877	39.720000,-70.700000,0.000000	92.580000,-15.650000,0.000000	91.120000,4.660000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
21.961	38.630000,-70.220000,0.000000	90.920000,-15.190000,0.000000	87.520000,3.190000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.096	34.170000,-70.500000,0.000000	87.820000,-16.730000,0.000000	85.760000,2.940000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.231	28.240000,-70.610000,0.000000	83.100000,-17.600000,0.000000	83.210000,2.120000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.351	20.350000,-70.640000,0.000000	78.390000,-19.660000,0.000000	80.170000,0.490000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.485	11.040000,-70.140000,0.000000	72.150000,-23.190000,0.000000	74.980000,-2.940000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.621	3.880000,-69.660000,0.000000	65.560000,-25.420000,0.000000	70.000000,-4.330000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.741	-2.410000,-69.050000,0.000000	59.430000,-26.780000,0.000000	65.210000,-5.240000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
22.875	-7.800000,-68.540000,0.000000	54.530000,-28.930000,0.000000	60.320000,-3.750000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.010	-11.840000,-68.260000,0.000000	50.250000,-29.960000,0.000000	53.720000,-0.070000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.131	-14.750000,-67.230000,0.000000	46.760000,-29.790000,0.000000	45.000000,4.080000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.266	-18.300000,-66.260000,0.000000	44.180000,-30.430000,0.000000	35.780000,9.260000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.401	-19.540000,-65.290000,0.000000	41.950000,-29.510000,0.000000	24.820000,12.010000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.521	-21.440000,-64.320000,0.000000	40.540000,-29.560000,0.000000	14.520000,15.190000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.655	-23.710000,-63.110000,0.000000	38.740000,-29.520000,0.000000	6.880000,17.260000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.791	-25.180000,-61.920000,0.000000	37.620000,-29.380000,0.000000	2.250000,20.390000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
23.910	-25.400000,-61.410000,0.000000	36.610000,-29.210000,0.000000	-0.930000,23.100000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.046	-25.300000,-60.690000,0.000000	36.100000,-28.970000,0.000000	-0.620000,23.630000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.181	-27.570000,-59.590000,0.000000	34.410000,-29.670000,0.000000	3.200000,23.070000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.301	-28.870000,-58.980000,0.000000	33.480000,-29.570000,0.000000	6.500000,23.340000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.436	-29.270000,-58.780000,0.000000	33.210000,-30.240000,0.000000	10.200000,22.900000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.570	-29.530000,-58.860000,0.000000	33.350000,-29.850000,0.000000	13.590000,21.050000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.691	-28.430000,-58.980000,0.000000	33.340000,-28.380000,0.000000	16.820000,19.040000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.825	-28.900000,-59.020000,0.000000	33.380000,-28.920000,0.000000	20.210000,14.880000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
24.961	-28.400000,-59.050000,0.000000	33.820000,-28.810000,0.000000	23.040000,12.730000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.081	-27.050000,-59.120000,0.000000	34.540000,-28.670000,0.000000	24.140000,13.100000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.216	-26.650000,-59.100000,0.000000	35.200000,-28.970000,0.000000	23.580000,15.190000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.351	-25.630000,-59.030000,0.000000	35.930000,-28.750000,0.000000	21.320000,18.440000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.470	-25.480000,-59.040000,0.000000	36.810000,-28.760000,0.000000	15.650000,20.230000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.606	-24.070000,-59.180000,0.000000	37.820000,-28.390000,0.000000	9.230000,21.060000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.770	-23.720000,-59.070000,0.000000	38.650000,-28.250000,0.000000	5.520000,23.660000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.860	-22.680000,-59.390000,0.000000	38.730000,-28.350000,0.000000	3.260000,26.220000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
25.996	-22.550000,-59.550000,0.000000	39.530000,-28.340000,0.000000	4.270000,28.030000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.131	-21.240000,-59.480000,0.000000	40.040000,-28.070000,0.000000	8.440000,28.060000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.251	-20.670000,-60.080000,0.000000	40.780000,-28.330000,0.000000	13.140000,26.170000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.385	-19.000000,-60.680000,0.000000	41.190000,-27.710000,0.000000	17.720000,24.440000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.521	-19.430000,-61.320000,0.000000	41.870000,-25.850000,0.000000	22.540000,19.930000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.640	-19.700000,-61.880000,0.000000	42.140000,-26.700000,0.000000	27.170000,13.980000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.776	-19.650000,-62.520000,0.000000	42.640000,-26.730000,0.000000	31.160000,10.220000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
26.910	-19.340000,-63.340000,0.000000	43.670000,-26.210000,0.000000	34.800000,7.000000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.030	-18.000000,-64.120000,0.000000	44.770000,-25.280000,0.000000	38.150000,4.480000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.166	-17.470000,-64.630000,0.000000	46.270000,-25.820000,0.000000	42.700000,1.730000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.300	-16.660000,-65.390000,0.000000	48.550000,-25.990000,0.000000	47.970000,0.190000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.421	-15.290000,-66.290000,0.000000	50.950000,-26.410000,0.000000	52.120000,-0.450000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.555	-11.350000,-66.700000,0.000000	54.150000,-25.850000,0.000000	56.220000,-1.290000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.691	-7.450000,-67.070000,0.000000	57.820000,-25.600000,0.000000	61.510000,-2.820000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.810	-2.610000,-68.120000,0.000000	62.140000,-25.230000,0.000000	66.860000,-2.620000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
27.946	0.470000,-68.990000,0.000000	66.520000,-25.670000,0.000000	72.210000,-2.250000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.081	4.700000,-69.720000,0.000000	70.810000,-26.460000,0.000000	77.460000,-2.270000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.201	8.460000,-70.410000,0.000000	75.160000,-26.670000,0.000000	81.750000,-2.890000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.336	12.200000,-71.170000,0.000000	78.890000,-25.970000,0.000000	85.060000,-1.600000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.470	15.860000,-71.250000,0.000000	82.360000,-24.400000,0.000000	88.770000,0.320000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.591	16.570000,-71.650000,0.000000	86.110000,-23.740000,0.000000	93.720000,2.500000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.726	21.020000,-72.020000,0.000000	89.200000,-22.630000,0.000000	97.150000,3.250000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.860	25.610000,-72.140000,0.000000	91.670000,-21.070000,0.000000	98.990000,3.670000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
28.981	29.370000,-72.250000,0.000000	93.770000,-20.090000,0.000000	100.560000,3.830000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.115	32.090000,-72.350000,0.000000	95.570000,-19.430000,0.000000	101.370000,3.810000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.251	34.570000,-72.100000,0.000000	96.030000,-18.860000,0.000000	101.970000,1.870000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.370	35.110000,-72.220000,0.000000	96.110000,-20.060000,0.000000	101.350000,-1.970000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.506	35.290000,-72.420000,0.000000	95.450000,-22.080000,0.000000	100.660000,-3.070000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.640	34.490000,-73.880000,0.000000	92.590000,-26.060000,0.000000	98.320000,-5.200000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.761	33.720000,-75.110000,0.000000	88.280000,-28.880000,0.000000	94.520000,-7.470000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
29.896	28.690000,-76.700000,0.000000	82.670000,-32.820000,0.000000	90.390000,-11.650000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.031	17.760000,-78.150000,0.000000	75.110000,-37.320000,0.000000	86.450000,-17.280000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.151	8.170000,-79.310000,0.000000	66.500000,-41.670000,0.000000	81.990000,-22.620000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.285	-5.870000,-80.140000,0.000000	57.470000,-45.490000,0.000000	77.950000,-26.930000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.421	-16.420000,-81.430000,0.000000	51.880000,-48.390000,0.000000	75.640000,-30.280000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.540	-17.730000,-82.530000,0.000000	49.150000,-50.550000,0.000000	73.690000,-32.130000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.676	-18.330000,-83.490000,0.000000	48.470000,-51.250000,0.000000	72.610000,-32.840000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.810	-16.300000,-83.750000,0.000000	49.340000,-51.990000,0.000000	72.590000,-33.360000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
30.931	-11.060000,-84.090000,0.000000	52.320000,-52.500000,0.000000	73.490000,-31.210000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.066	-7.960000,-84.760000,0.000000	55.830000,-51.660000,0.000000	74.250000,-25.940000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.200	0.570000,-84.130000,0.000000	59.510000,-48.210000,0.000000	75.820000,-23.050000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.321	5.330000,-82.880000,0.000000	63.890000,-44.890000,0.000000	77.480000,-20.340000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.455	12.020000,-80.650000,0.000000	67.990000,-41.070000,0.000000	78.950000,-20.400000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.591	17.300000,-79.780000,0.000000	72.990000,-37.620000,0.000000	81.170000,-16.680000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.710	22.650000,-78.640000,0.000000	76.930000,-33.790000,0.000000	83.400000,-13.320000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.846	27.290000,-77.530000,0.000000	80.610000,-30.520000,0.000000	85.240000,-10.050000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
31.981	31.230000,-76.480000,0.000000	83.750000,-27.710000,0.000000	86.890000,-7.120000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.100	33.090000,-75.530000,0.000000	85.390000,-25.750000,0.000000	87.080000,-7.340000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.236	34.410000,-74.940000,0.000000	86.210000,-24.600000,0.000000	87.350000,-8.020000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.371	35.550000,-74.320000,0.000000	86.340000,-24.790000,0.000000	87.050000,-8.270000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.491	34.800000,-74.670000,0.000000	85.520000,-26.270000,0.000000	86.520000,-9.010000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.625	30.700000,-75.390000,0.000000	82.600000,-28.550000,0.000000	84.930000,-10.820000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.761	25.680000,-76.270000,0.000000	78.060000,-32.310000,0.000000	83.080000,-15.320000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
32.880	20.100000,-77.000000,0.000000	72.210000,-35.580000,0.000000	80.340000,-19.210000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.015	12.240000,-77.330000,0.000000	64.790000,-39.000000,0.000000	76.930000,-24.000000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.151	3.950000,-77.820000,0.000000	56.580000,-42.010000,0.000000	72.830000,-28.160000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.270	-5.350000,-78.320000,0.000000	48.720000,-45.210000,0.000000	70.770000,-32.100000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.406	-14.230000,-78.810000,0.000000	44.500000,-47.710000,0.000000	69.930000,-34.920000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.540	-14.750000,-78.980000,0.000000	43.060000,-49.650000,0.000000	70.150000,-35.550000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.661	-14.250000,-79.480000,0.000000	45.130000,-50.890000,0.000000	71.290000,-35.950000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.796	-10.610000,-79.150000,0.000000	47.770000,-48.980000,0.000000	72.680000,-35.020000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
33.931	-5.790000,-79.130000,0.000000	51.520000,-46.580000,0.000000	74.570000,-31.310000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.051	-0.840000,-78.460000,0.000000	55.730000,-43.670000,0.000000	76.360000,-30.430000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.185	4.540000,-77.550000,0.000000	60.580000,-40.000000,0.000000	77.790000,-26.520000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.321	7.780000,-76.750000,0.000000	65.700000,-37.830000,0.000000	81.340000,-21.470000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.440	14.740000,-75.690000,0.000000	70.680000,-33.410000,0.000000	83.750000,-17.790000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.576	20.030000,-74.880000,0.000000	75.160000,-29.870000,0.000000	86.150000,-14.720000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.710	25.050000,-74.400000,0.000000	78.960000,-26.880000,0.000000	88.030000,-12.010000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.831	29.960000,-73.970000,0.000000	82.510000,-24.220000,0.000000	89.820000,-9.440000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
34.966	34.340000,-73.650000,0.000000	85.560000,-21.450000,0.000000	91.080000,-6.910000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.101	38.360000,-73.330000,0.000000	88.340000,-18.990000,0.000000	92.190000,-4.890000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.221	40.930000,-72.950000,0.000000	90.460000,-17.140000,0.000000	93.160000,-3.300000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.356	43.590000,-72.740000,0.000000	92.340000,-15.210000,0.000000	93.730000,-1.840000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.491	44.900000,-71.830000,0.000000	94.510000,-13.680000,0.000000	93.920000,0.290000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.610	44.250000,-72.310000,0.000000	95.850000,-12.780000,0.000000	93.430000,1.150000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.746	43.810000,-72.670000,0.000000	96.550000,-12.600000,0.000000	94.270000,3.120000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
35.880	44.690000,-72.480000,0.000000	96.800000,-12.300000,0.000000	93.930000,2.450000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.001	45.580000,-72.100000,0.000000	97.240000,-11.910000,0.000000	93.970000,2.500000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.136	46.890000,-71.930000,0.000000	97.830000,-11.440000,0.000000	94.110000,2.830000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.271	47.700000,-71.770000,0.000000	98.050000,-11.130000,0.000000	94.160000,3.100000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.391	47.910000,-71.850000,0.000000	98.220000,-11.000000,0.000000	94.180000,3.090000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.526	47.730000,-71.790000,0.000000	98.240000,-11.000000,0.000000	94.180000,3.010000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.661	48.020000,-71.920000,0.000000	98.150000,-10.810000,0.000000	94.170000,3.200000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.781	47.990000,-71.840000,0.000000	98.050000,-10.690000,0.000000	94.040000,3.350000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
36.916	48.040000,-72.030000,0.000000	97.980000,-10.870000,0.000000	93.880000,3.310000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.051	47.950000,-72.080000,0.000000	97.790000,-10.800000,0.000000	93.750000,3.290000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.171	47.880000,-72.080000,0.000000	97.530000,-10.850000,0.000000	93.670000,3.190000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.306	47.470000,-72.060000,0.000000	97.250000,-10.930000,0.000000	93.710000,2.900000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.441	46.610000,-72.010000,0.000000	96.900000,-11.010000,0.000000	93.650000,2.650000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.561	46.180000,-72.150000,0.000000	96.570000,-11.190000,0.000000	93.390000,2.530000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.696	45.900000,-72.120000,0.000000	96.210000,-11.530000,0.000000	93.270000,2.400000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.831	45.760000,-72.130000,0.000000	95.820000,-11.730000,0.000000	93.150000,2.020000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
37.951	45.520000,-72.210000,0.000000	95.590000,-12.080000,0.000000	92.970000,1.950000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.085	44.810000,-72.130000,0.000000	95.350000,-12.310000,0.000000	92.940000,2.020000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.221	44.610000,-72.190000,0.000000	95.020000,-12.720000,0.000000	92.730000,2.060000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.341	44.260000,-72.190000,0.000000	94.710000,-12.860000,0.000000	92.480000,2.130000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.476	42.840000,-72.140000,0.000000	94.000000,-15.320000,0.000000	93.010000,5.300000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.610	41.780000,-71.770000,0.000000	93.540000,-16.090000,0.000000	92.240000,8.480000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.731	39.470000,-71.390000,0.000000	93.130000,-17.440000,0.000000	89.370000,14.890000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
38.866	37.430000,-70.640000,0.000000	92.710000,-19.230000,0.000000	85.430000,22.270000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.001	34.440000,-69.780000,0.000000	92.440000,-20.400000,0.000000	78.910000,31.160000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.121	31.580000,-68.870000,0.000000	91.450000,-20.790000,0.000000	57.390000,40.420000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.256	28.810000,-67.620000,0.000000	90.490000,-20.120000,0.000000	35.900000,45.870000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.391	25.140000,-66.030000,0.000000	89.370000,-19.620000,0.000000	21.220000,52.110000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.510	22.730000,-64.290000,0.000000	88.440000,-18.310000,0.000000	6.610000,55.830000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.646	20.320000,-62.320000,0.000000	87.820000,-16.860000,0.000000	-3.630000,60.160000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.781	17.040000,-61.320000,0.000000	87.870000,-17.020000,0.000000	-7.880000,65.700000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
39.901	16.150000,-60.130000,0.000000	87.590000,-17.450000,0.000000	-8.260000,70.650000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.036	14.900000,-59.910000,0.000000	87.100000,-17.660000,0.000000	-7.450000,73.470000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.171	14.260000,-60.470000,0.000000	87.710000,-19.110000,0.000000	-3.010000,72.600000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.291	15.250000,-60.560000,0.000000	87.600000,-19.710000,0.000000	7.730000,68.880000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.425	15.710000,-61.290000,0.000000	88.320000,-20.820000,0.000000	19.130000,61.840000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.561	16.980000,-62.460000,0.000000	88.360000,-22.140000,0.000000	28.920000,54.160000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.681	18.180000,-63.120000,0.000000	89.200000,-22.530000,0.000000	38.640000,44.460000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.815	19.210000,-63.680000,0.000000	89.980000,-23.120000,0.000000	47.720000,36.330000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
40.951	19.890000,-64.250000,0.000000	90.750000,-23.340000,0.000000	55.710000,30.920000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.070	20.300000,-64.840000,0.000000	91.470000,-24.150000,0.000000	61.840000,27.430000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.206	20.360000,-65.090000,0.000000	91.510000,-24.340000,0.000000	65.770000,26.930000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.341	19.530000,-65.180000,0.000000	91.630000,-24.670000,0.000000	67.690000,28.730000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.461	18.870000,-64.920000,0.000000	91.890000,-25.800000,0.000000	69.980000,31.480000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.596	18.730000,-64.520000,0.000000	92.460000,-26.460000,0.000000	71.140000,35.460000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.731	18.450000,-64.480000,0.000000	93.040000,-27.670000,0.000000	64.120000,42.110000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.851	17.640000,-64.800000,0.000000	92.540000,-28.670000,0.000000	44.340000,47.300000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
41.985	17.290000,-64.560000,0.000000	91.780000,-29.070000,0.000000	30.470000,52.700000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.121	16.910000,-64.110000,0.000000	91.250000,-29.980000,0.000000	22.310000,57.550000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.240	16.990000,-63.970000,0.000000	90.550000,-29.680000,0.000000	15.820000,61.610000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.376	16.250000,-63.740000,0.000000	89.460000,-28.910000,0.000000	5.490000,64.240000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.511	15.010000,-62.940000,0.000000	88.640000,-27.110000,0.000000	-3.100000,66.510000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.631	13.330000,-61.360000,0.000000	87.190000,-24.230000,0.000000	-7.440000,67.860000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.766	11.590000,-59.620000,0.000000	84.770000,-19.440000,0.000000	-12.010000,67.460000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
42.901	10.240000,-57.240000,0.000000	80.670000,-14.940000,0.000000	-14.870000,66.040000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
43.021	8.310000,-55.090000,0.000000	74.210000,-9.670000,0.000000	-15.260000,64.670000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
43.156	6.960000,-53.350000,0.000000	69.400000,-5.120000,0.000000	-19.250000,62.140000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
43.291	6.750000,-52.430000,0.000000	65.560000,-1.390000,0.000000	-23.630000,59.170000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
43.411	7.370000,-51.830000,0.000000	62.810000,1.670000,0.000000	-23.670000,57.900000,0.000000	91.820000,-8.870000,0.000000	91.720000,2.220000,0.000000
