time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.450	-82.270000,-75.140000,0.000000	-33.360000,-84.050000,0.000000	81.950000,10.550000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.569	-81.510000,-75.140000,0.000000	-33.320000,-84.020000,0.000000	81.680000,10.480000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.705	-81.400000,-74.820000,0.000000	-31.700000,-83.840000,0.000000	81.510000,10.040000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.840	-82.190000,-74.890000,0.000000	-31.260000,-83.740000,0.000000	81.290000,9.910000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
21.959	-82.310000,-74.760000,0.000000	-30.190000,-83.750000,0.000000	81.470000,9.850000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.094	-82.680000,-74.690000,0.000000	-30.850000,-83.580000,0.000000	81.690000,9.550000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.230	-82.980000,-74.650000,0.000000	-31.580000,-83.530000,0.000000	81.610000,9.290000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.350	-82.940000,-74.830000,0.000000	-29.600000,-83.660000,0.000000	81.670000,9.300000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.484	-82.760000,-74.890000,0.000000	-28.410000,-83.700000,0.000000	81.500000,9.160000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.620	-81.870000,-74.810000,0.000000	-27.010000,-83.780000,0.000000	81.520000,9.180000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.739	-81.580000,-74.740000,0.000000	-26.890000,-83.740000,0.000000	81.630000,9.210000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
22.874	-80.510000,-74.600000,0.000000	-26.170000,-83.850000,0.000000	81.560000,9.110000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.024	-79.790000,-74.320000,0.000000	-25.930000,-83.780000,0.000000	81.450000,8.950000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.144	-79.330000,-74.250000,0.000000	-25.380000,-83.540000,0.000000	81.020000,8.810000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.264	-79.070000,-74.210000,0.000000	-26.730000,-83.350000,0.000000	80.870000,8.750000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.400	-78.660000,-74.050000,0.000000	-26.030000,-83.160000,0.000000	80.820000,8.710000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.520	-78.320000,-74.210000,0.000000	-26.590000,-83.030000,0.000000	80.880000,8.720000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.655	-78.080000,-74.110000,0.000000	-28.090000,-83.070000,0.000000	81.040000,8.460000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.790	-78.120000,-74.310000,0.000000	-26.870000,-83.020000,0.000000	80.930000,8.730000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
23.910	-78.360000,-74.320000,0.000000	-28.690000,-83.000000,0.000000	80.830000,8.690000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.045	-77.720000,-74.370000,0.000000	-28.320000,-83.090000,0.000000	80.700000,8.790000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.194	-77.410000,-74.450000,0.000000	-28.960000,-83.120000,0.000000	80.720000,8.850000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.299	-77.030000,-74.290000,0.000000	-28.050000,-83.180000,0.000000	80.590000,9.030000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.434	-77.250000,-74.550000,0.000000	-28.010000,-83.340000,0.000000	80.350000,8.980000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.570	-76.600000,-74.600000,0.000000	-27.070000,-83.400000,0.000000	80.250000,9.040000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.689	-76.470000,-74.470000,0.000000	-29.220000,-83.250000,0.000000	80.280000,8.940000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.824	-76.800000,-74.400000,0.000000	-28.030000,-83.340000,0.000000	80.260000,8.970000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
24.960	-76.610000,-74.060000,0.000000	-29.660000,-83.380000,0.000000	80.320000,8.620000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.079	-76.150000,-74.120000,0.000000	-29.840000,-83.610000,0.000000	80.460000,8.530000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.215	-75.400000,-74.080000,0.000000	-26.230000,-83.610000,0.000000	80.390000,8.590000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.350	-75.010000,-74.130000,0.000000	-23.730000,-83.720000,0.000000	80.430000,8.560000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.470	-73.760000,-74.080000,0.000000	-20.400000,-83.990000,0.000000	80.240000,8.850000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.605	-73.210000,-74.060000,0.000000	-12.770000,-84.130000,0.000000	80.120000,9.450000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.740	-71.970000,-74.140000,0.000000	0.400000,-84.180000,0.000000	80.140000,10.150000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.875	-69.390000,-74.210000,0.000000	12.070000,-83.430000,0.000000	79.370000,11.410000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
25.994	-68.470000,-74.100000,0.000000	28.070000,-81.590000,0.000000	78.820000,11.920000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.130	-64.100000,-74.330000,0.000000	42.270000,-78.360000,0.000000	78.050000,13.070000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.250	-61.700000,-74.480000,0.000000	54.230000,-74.010000,0.000000	77.030000,13.430000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.385	-56.980000,-74.520000,0.000000	64.670000,-68.380000,0.000000	77.600000,13.530000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.520	-50.150000,-74.080000,0.000000	73.280000,-61.830000,0.000000	77.890000,13.040000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.639	-46.530000,-74.180000,0.000000	81.370000,-54.830000,0.000000	78.110000,11.950000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.775	-43.150000,-73.830000,0.000000	88.470000,-49.820000,0.000000	78.420000,8.350000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
26.925	-37.680000,-73.700000,0.000000	94.500000,-43.680000,0.000000	79.250000,6.270000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.030	-34.190000,-74.270000,0.000000	99.110000,-37.660000,0.000000	79.970000,6.150000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.164	-31.390000,-74.350000,0.000000	102.930000,-32.700000,0.000000	80.940000,5.630000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.300	-29.300000,-74.410000,0.000000	105.870000,-28.520000,0.000000	81.690000,5.200000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.420	-27.260000,-74.490000,0.000000	108.240000,-25.050000,0.000000	82.250000,4.970000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.554	-25.200000,-74.820000,0.000000	110.060000,-21.960000,0.000000	82.700000,4.700000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.690	-23.200000,-75.320000,0.000000	111.160000,-19.240000,0.000000	83.210000,4.800000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.809	-23.140000,-75.690000,0.000000	111.890000,-17.310000,0.000000	83.650000,4.520000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
27.945	-22.150000,-76.110000,0.000000	111.980000,-15.560000,0.000000	83.750000,4.360000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.080	-22.140000,-76.200000,0.000000	111.950000,-14.580000,0.000000	84.180000,3.970000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.199	-22.470000,-76.380000,0.000000	111.690000,-13.910000,0.000000	84.580000,3.770000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.335	-21.810000,-76.480000,0.000000	111.120000,-13.070000,0.000000	84.670000,4.030000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.470	-21.770000,-76.530000,0.000000	110.360000,-12.530000,0.000000	84.830000,4.230000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.590	-22.270000,-76.590000,0.000000	109.530000,-12.340000,0.000000	84.860000,4.290000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.725	-22.150000,-76.690000,0.000000	108.620000,-12.420000,0.000000	84.960000,4.140000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.860	-22.170000,-76.940000,0.000000	107.570000,-12.720000,0.000000	84.990000,4.070000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
28.979	-21.810000,-77.090000,0.000000	106.560000,-13.010000,0.000000	85.080000,4.190000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.115	-22.400000,-77.070000,0.000000	105.580000,-13.110000,0.000000	84.990000,5.130000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.250	-23.160000,-76.780000,0.000000	104.550000,-13.910000,0.000000	85.200000,4.590000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.369	-23.350000,-76.590000,0.000000	103.360000,-14.080000,0.000000	85.220000,4.910000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.505	-23.240000,-76.290000,0.000000	102.280000,-14.430000,0.000000	85.110000,5.120000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.640	-23.120000,-76.110000,0.000000	101.260000,-14.920000,0.000000	85.090000,5.250000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.760	-22.950000,-76.020000,0.000000	100.270000,-15.550000,0.000000	85.050000,5.090000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
29.895	-22.710000,-76.220000,0.000000	99.160000,-15.900000,0.000000	84.890000,5.450000,0.000000	92.460000,-19.580000,0.000000	84.620000,7.140000,0.000000
