time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.48591	-14.360000,-80.950000,0.000000	89.540000,-7.900000,0.000000	82.510000,-0.550000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.53390	-13.170000,-81.020000,0.000000	89.850000,-6.010000,0.000000	82.550000,-0.370000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.54731	-11.930000,-81.020000,0.000000	90.020000,-4.200000,0.000000	82.420000,-0.570000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.60001	-10.390000,-81.080000,0.000000	90.010000,-2.560000,0.000000	82.170000,-0.750000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.66516	-9.310000,-81.000000,0.000000	90.100000,-1.060000,0.000000	82.110000,-0.980000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.71766	-8.430000,-81.070000,0.000000	90.200000,0.380000,0.000000	81.960000,-0.940000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.72825	-7.760000,-81.110000,0.000000	90.260000,1.740000,0.000000	81.840000,-1.020000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.78343	-7.360000,-81.100000,0.000000	90.330000,2.890000,0.000000	81.930000,-1.210000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.84119	-6.350000,-81.080000,0.000000	90.380000,3.980000,0.000000	81.860000,-1.420000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.90031	-5.620000,-81.080000,0.000000	90.490000,4.970000,0.000000	81.770000,-1.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.90785	-4.600000,-81.070000,0.000000	90.630000,5.900000,0.000000	81.760000,-1.330000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
7.96494	-3.520000,-81.130000,0.000000	90.820000,6.690000,0.000000	81.820000,-1.440000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.01755	-2.930000,-81.000000,0.000000	91.000000,7.260000,0.000000	81.910000,-1.610000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.08352	-2.600000,-80.920000,0.000000	91.110000,7.610000,0.000000	82.030000,-1.980000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.08725	-2.150000,-80.840000,0.000000	91.220000,7.830000,0.000000	82.400000,-2.290000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.13454	-1.720000,-80.780000,0.000000	91.360000,7.800000,0.000000	82.640000,-2.670000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.20238	-1.770000,-80.770000,0.000000	91.470000,7.590000,0.000000	82.760000,-3.060000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.26613	-1.900000,-80.830000,0.000000	91.540000,7.320000,0.000000	82.930000,-3.390000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.26824	-1.910000,-80.840000,0.000000	91.620000,6.900000,0.000000	83.080000,-3.360000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.31908	-1.740000,-80.840000,0.000000	91.660000,6.460000,0.000000	83.140000,-3.590000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.38288	-0.980000,-80.760000,0.000000	91.710000,5.800000,0.000000	83.260000,-3.880000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.43907	-0.600000,-80.610000,0.000000	91.740000,5.040000,0.000000	83.540000,-3.750000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.44719	-0.580000,-80.580000,0.000000	91.930000,3.860000,0.000000	83.600000,-4.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.50003	-0.940000,-80.620000,0.000000	92.130000,2.450000,0.000000	83.890000,-3.450000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.56714	-1.500000,-80.720000,0.000000	92.370000,1.050000,0.000000	84.060000,-3.070000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.61594	-2.040000,-80.790000,0.000000	92.380000,-0.570000,0.000000	83.970000,-3.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.62703	-1.790000,-80.930000,0.000000	92.460000,-2.470000,0.000000	84.350000,-2.920000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.68311	-2.180000,-80.980000,0.000000	92.400000,-4.230000,0.000000	84.660000,-2.160000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.74012	-2.900000,-81.010000,0.000000	92.330000,-6.280000,0.000000	84.750000,-1.630000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.79881	-3.030000,-81.030000,0.000000	92.130000,-8.320000,0.000000	84.700000,-1.380000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.80725	-3.770000,-81.170000,0.000000	92.050000,-10.650000,0.000000	85.050000,-1.020000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.86563	-4.080000,-81.200000,0.000000	91.930000,-13.030000,0.000000	85.110000,-0.560000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.91611	-5.670000,-81.240000,0.000000	91.730000,-15.750000,0.000000	85.250000,-0.140000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.98311	-5.930000,-81.270000,0.000000	91.390000,-18.380000,0.000000	85.290000,0.230000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
8.98697	-7.150000,-81.340000,0.000000	91.120000,-21.170000,0.000000	85.440000,0.690000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.03442	-7.990000,-81.360000,0.000000	90.710000,-23.820000,0.000000	85.560000,1.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.10090	-8.330000,-81.440000,0.000000	90.260000,-26.600000,0.000000	85.590000,1.940000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.16572	-9.090000,-81.470000,0.000000	89.770000,-29.510000,0.000000	85.640000,2.320000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.16834	-10.720000,-81.510000,0.000000	89.190000,-32.400000,0.000000	85.820000,2.870000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.21749	-11.880000,-81.420000,0.000000	88.760000,-35.360000,0.000000	86.070000,3.480000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.28281	-13.420000,-81.540000,0.000000	88.400000,-38.230000,0.000000	86.220000,4.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.34516	-15.030000,-81.590000,0.000000	87.610000,-41.340000,0.000000	86.610000,4.900000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.34787	-17.460000,-81.730000,0.000000	86.790000,-43.860000,0.000000	86.710000,5.390000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.40179	-18.330000,-81.850000,0.000000	85.830000,-46.730000,0.000000	86.540000,5.640000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.46762	-22.350000,-82.100000,0.000000	84.540000,-49.460000,0.000000	86.740000,5.730000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.51780	-25.850000,-82.160000,0.000000	82.970000,-52.130000,0.000000	87.000000,6.080000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.52718	-28.270000,-82.100000,0.000000	81.690000,-54.530000,0.000000	87.440000,6.540000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.58355	-31.190000,-82.110000,0.000000	80.360000,-56.880000,0.000000	87.770000,7.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.63379	-34.200000,-82.180000,0.000000	79.110000,-59.160000,0.000000	88.320000,7.210000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.70068	-37.350000,-82.240000,0.000000	77.660000,-61.230000,0.000000	88.340000,7.570000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.70782	-40.430000,-82.340000,0.000000	75.970000,-63.110000,0.000000	88.380000,8.020000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.76672	-43.380000,-82.390000,0.000000	74.740000,-64.860000,0.000000	88.570000,8.360000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.81656	-45.620000,-82.400000,0.000000	73.530000,-66.660000,0.000000	88.690000,8.670000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.88255	-48.370000,-82.410000,0.000000	72.260000,-68.280000,0.000000	88.910000,8.780000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.88735	-51.120000,-82.390000,0.000000	71.620000,-69.730000,0.000000	89.020000,8.680000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.94343	-53.700000,-82.390000,0.000000	70.740000,-71.100000,0.000000	89.100000,8.750000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
9.99938	-56.920000,-82.380000,0.000000	69.960000,-72.310000,0.000000	89.260000,8.860000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.06623	-58.950000,-82.460000,0.000000	69.330000,-73.300000,0.000000	89.350000,8.870000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.06897	-60.930000,-82.540000,0.000000	69.130000,-74.180000,0.000000	89.370000,8.960000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.11603	-62.220000,-82.550000,0.000000	68.670000,-74.980000,0.000000	89.360000,9.230000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.18211	-63.780000,-82.590000,0.000000	68.570000,-75.540000,0.000000	89.430000,9.530000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.23336	-64.530000,-82.780000,0.000000	68.740000,-75.940000,0.000000	89.400000,9.800000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.24818	-64.760000,-82.870000,0.000000	68.880000,-76.160000,0.000000	89.380000,10.040000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.30052	-65.860000,-83.160000,0.000000	69.940000,-76.150000,0.000000	89.540000,10.340000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.36572	-65.890000,-83.210000,0.000000	70.370000,-76.100000,0.000000	89.470000,10.430000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.42066	-66.590000,-83.130000,0.000000	70.900000,-75.820000,0.000000	89.430000,10.340000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.42771	-66.060000,-83.070000,0.000000	71.640000,-75.230000,0.000000	89.550000,10.550000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.48404	-66.000000,-82.980000,0.000000	71.950000,-74.410000,0.000000	89.450000,10.310000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.53364	-64.540000,-82.940000,0.000000	72.670000,-73.430000,0.000000	89.140000,10.120000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.60556	-65.250000,-82.990000,0.000000	73.840000,-72.340000,0.000000	89.210000,10.280000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.60725	-63.190000,-82.940000,0.000000	74.330000,-71.000000,0.000000	88.960000,10.260000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.72257	-64.930000,-82.960000,0.000000	75.920000,-69.570000,0.000000	89.030000,10.440000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.72732	-62.340000,-82.840000,0.000000	77.230000,-67.650000,0.000000	88.750000,10.400000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.78375	-62.130000,-82.980000,0.000000	78.800000,-65.980000,0.000000	88.840000,10.690000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.78709	-60.560000,-82.770000,0.000000	79.700000,-63.990000,0.000000	88.480000,10.380000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.84001	-57.720000,-82.940000,0.000000	81.120000,-62.000000,0.000000	88.430000,10.210000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.89957	-55.120000,-82.660000,0.000000	81.980000,-59.880000,0.000000	88.180000,9.590000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.96758	-53.020000,-82.590000,0.000000	82.980000,-57.680000,0.000000	88.130000,9.700000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
10.96946	-50.470000,-82.400000,0.000000	83.880000,-55.320000,0.000000	87.970000,8.860000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.02518	-47.220000,-82.180000,0.000000	84.560000,-53.010000,0.000000	87.440000,9.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.08307	-45.300000,-82.190000,0.000000	85.360000,-50.530000,0.000000	87.670000,9.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.13567	-43.040000,-82.050000,0.000000	86.090000,-47.680000,0.000000	87.360000,8.470000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.14725	-41.080000,-82.090000,0.000000	86.580000,-45.020000,0.000000	86.820000,8.620000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.20007	-40.160000,-81.890000,0.000000	87.280000,-42.320000,0.000000	87.120000,8.240000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.26548	-36.770000,-81.660000,0.000000	87.820000,-39.280000,0.000000	86.710000,7.090000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.31783	-34.610000,-81.400000,0.000000	87.840000,-36.780000,0.000000	86.540000,6.690000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.32777	-32.090000,-80.980000,0.000000	88.270000,-34.040000,0.000000	86.830000,5.810000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.38353	-28.930000,-80.590000,0.000000	88.450000,-31.320000,0.000000	86.660000,4.910000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.43550	-28.170000,-80.280000,0.000000	88.950000,-29.080000,0.000000	86.640000,3.990000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.50554	-26.830000,-80.140000,0.000000	89.510000,-26.540000,0.000000	86.210000,3.070000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.50775	-25.290000,-80.040000,0.000000	89.960000,-24.190000,0.000000	86.060000,2.650000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.61865	-23.220000,-79.830000,0.000000	90.160000,-21.890000,0.000000	85.850000,2.190000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.62729	-21.410000,-79.670000,0.000000	90.280000,-19.780000,0.000000	85.610000,1.940000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.68416	-20.060000,-79.560000,0.000000	90.430000,-17.590000,0.000000	85.950000,1.510000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.68768	-18.030000,-79.500000,0.000000	90.730000,-15.370000,0.000000	85.950000,1.310000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.73956	-15.780000,-79.480000,0.000000	91.090000,-13.440000,0.000000	85.800000,0.900000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.80395	-13.940000,-79.380000,0.000000	91.360000,-11.310000,0.000000	85.510000,0.820000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.86688	-12.410000,-79.350000,0.000000	91.560000,-9.250000,0.000000	85.510000,0.630000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.86962	-10.860000,-79.290000,0.000000	91.810000,-7.320000,0.000000	85.500000,0.120000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.92201	-9.210000,-79.250000,0.000000	92.080000,-5.530000,0.000000	85.520000,-0.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
11.98159	-7.720000,-79.230000,0.000000	92.340000,-3.810000,0.000000	85.530000,-0.840000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.03319	-6.330000,-79.230000,0.000000	92.660000,-2.220000,0.000000	85.550000,-1.260000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.04740	-4.990000,-79.300000,0.000000	92.920000,-0.700000,0.000000	85.620000,-1.810000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.10584	-3.590000,-79.320000,0.000000	93.170000,0.640000,0.000000	85.760000,-2.480000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.16811	-2.830000,-79.430000,0.000000	93.430000,1.950000,0.000000	85.800000,-3.050000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.22240	-2.310000,-79.550000,0.000000	93.660000,3.110000,0.000000	85.850000,-3.410000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.22703	-1.190000,-79.590000,0.000000	93.770000,4.240000,0.000000	85.950000,-3.890000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.28158	-0.730000,-79.710000,0.000000	93.950000,5.230000,0.000000	86.020000,-4.270000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.33575	0.480000,-79.880000,0.000000	94.080000,6.090000,0.000000	86.100000,-4.540000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.46504	0.750000,-80.060000,0.000000	94.200000,6.870000,0.000000	86.220000,-4.870000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.46768	1.690000,-80.130000,0.000000	94.290000,7.650000,0.000000	86.360000,-5.180000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.46918	2.440000,-80.210000,0.000000	94.430000,8.270000,0.000000	86.440000,-5.400000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.51654	2.900000,-80.280000,0.000000	94.560000,8.870000,0.000000	86.540000,-5.710000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.58278	3.210000,-80.410000,0.000000	94.620000,9.400000,0.000000	86.550000,-6.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.58718	3.600000,-80.520000,0.000000	94.720000,9.830000,0.000000	86.570000,-6.200000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.63333	4.290000,-80.570000,0.000000	94.870000,10.180000,0.000000	86.590000,-6.360000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.70085	4.680000,-80.720000,0.000000	94.790000,10.460000,0.000000	86.680000,-6.750000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.76680	5.010000,-80.680000,0.000000	94.860000,10.600000,0.000000	86.630000,-6.690000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.76857	4.910000,-80.570000,0.000000	94.790000,10.440000,0.000000	86.790000,-7.210000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.81642	4.630000,-80.340000,0.000000	94.850000,10.160000,0.000000	87.000000,-7.780000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.88354	4.450000,-80.320000,0.000000	94.810000,9.860000,0.000000	87.220000,-7.480000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.93398	4.680000,-80.200000,0.000000	94.720000,9.300000,0.000000	87.500000,-7.260000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
12.94915	4.030000,-80.150000,0.000000	94.820000,8.540000,0.000000	87.600000,-7.490000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.00053	3.870000,-80.150000,0.000000	94.890000,7.570000,0.000000	87.700000,-7.380000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.06497	4.010000,-80.060000,0.000000	94.810000,6.450000,0.000000	87.870000,-7.620000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.11762	3.630000,-80.000000,0.000000	94.880000,4.900000,0.000000	87.930000,-7.370000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.12743	3.010000,-80.090000,0.000000	94.910000,3.270000,0.000000	87.800000,-6.650000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.18391	3.250000,-80.310000,0.000000	95.000000,1.750000,0.000000	87.490000,-6.290000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.24193	3.240000,-80.380000,0.000000	95.000000,-0.120000,0.000000	87.460000,-5.800000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.30043	2.870000,-80.510000,0.000000	95.290000,-2.380000,0.000000	87.490000,-5.000000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.30832	3.070000,-80.530000,0.000000	95.570000,-4.600000,0.000000	87.470000,-4.200000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.36826	1.930000,-80.700000,0.000000	95.870000,-6.990000,0.000000	87.660000,-3.080000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.41723	0.700000,-80.930000,0.000000	95.920000,-9.550000,0.000000	87.510000,-2.050000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.48277	0.280000,-81.090000,0.000000	95.550000,-12.170000,0.000000	87.440000,-1.140000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.48741	-0.110000,-81.240000,0.000000	94.900000,-14.830000,0.000000	87.300000,-0.300000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.54555	-1.980000,-81.480000,0.000000	94.510000,-17.920000,0.000000	87.160000,0.060000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.60647	-3.960000,-81.680000,0.000000	94.340000,-20.940000,0.000000	87.250000,0.790000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.66746	-3.650000,-81.890000,0.000000	93.680000,-23.730000,0.000000	87.340000,1.350000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.67072	-5.100000,-82.180000,0.000000	92.910000,-26.980000,0.000000	87.450000,1.960000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.72560	-5.760000,-82.150000,0.000000	92.150000,-30.190000,0.000000	87.470000,2.220000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.78214	-7.170000,-82.360000,0.000000	91.440000,-33.670000,0.000000	87.700000,2.750000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.83381	-9.480000,-82.570000,0.000000	91.020000,-37.280000,0.000000	87.990000,2.930000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.84742	-12.800000,-82.890000,0.000000	89.860000,-40.760000,0.000000	88.130000,2.890000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.90009	-16.020000,-83.130000,0.000000	88.770000,-44.300000,0.000000	88.420000,3.100000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
13.96600	-19.060000,-83.260000,0.000000	88.350000,-47.800000,0.000000	88.840000,3.280000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.01601	-22.730000,-83.490000,0.000000	87.110000,-51.030000,0.000000	89.260000,3.400000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.02898	-26.970000,-83.640000,0.000000	85.040000,-54.030000,0.000000	89.600000,3.150000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.08401	-30.820000,-83.850000,0.000000	82.810000,-56.860000,0.000000	89.920000,2.920000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.14605	-34.200000,-84.020000,0.000000	80.870000,-59.690000,0.000000	90.350000,2.740000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.20022	-38.200000,-83.980000,0.000000	78.250000,-62.490000,0.000000	90.820000,2.320000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.20725	-42.290000,-83.920000,0.000000	76.270000,-65.080000,0.000000	91.470000,1.970000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.26586	-45.940000,-83.950000,0.000000	73.750000,-67.510000,0.000000	91.560000,1.700000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.31635	-50.380000,-83.980000,0.000000	71.570000,-69.720000,0.000000	91.920000,1.420000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.38308	-53.660000,-84.020000,0.000000	69.670000,-71.870000,0.000000	92.220000,1.190000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.38741	-58.160000,-84.070000,0.000000	67.980000,-73.820000,0.000000	92.480000,0.830000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.44569	-61.560000,-84.060000,0.000000	66.830000,-75.560000,0.000000	92.760000,0.770000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.50527	-63.630000,-83.990000,0.000000	65.530000,-77.150000,0.000000	92.690000,0.480000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.56586	-66.320000,-83.860000,0.000000	65.340000,-78.480000,0.000000	92.690000,0.610000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.56843	-67.600000,-83.990000,0.000000	65.290000,-79.360000,0.000000	92.780000,0.710000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.61975	-69.950000,-83.980000,0.000000	65.680000,-80.230000,0.000000	92.650000,0.730000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.68490	-69.690000,-84.030000,0.000000	65.800000,-80.700000,0.000000	92.530000,0.810000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.73356	-71.050000,-83.990000,0.000000	65.860000,-81.050000,0.000000	92.550000,1.270000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.74784	-70.230000,-84.050000,0.000000	66.100000,-81.010000,0.000000	92.160000,1.370000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.79829	-70.720000,-83.970000,0.000000	67.100000,-80.940000,0.000000	92.070000,2.320000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.86810	-68.850000,-84.020000,0.000000	67.680000,-80.510000,0.000000	92.020000,2.410000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
14.92340	-71.060000,-84.100000,0.000000	69.540000,-80.060000,0.000000	91.590000,3.300000,0.000000	91.240000,7.030000,0.000000	86.140000,-1.430000,0.000000
