time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.570	-78.230000,-81.040000,0.000000	72.590000,-54.440000,0.000000	94.600000,-16.540000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
21.705	-64.930000,-79.760000,0.000000	74.940000,-46.090000,0.000000	91.170000,-8.490000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
21.840	-55.630000,-78.500000,0.000000	76.710000,-37.910000,0.000000	87.900000,-2.120000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
21.960	-45.280000,-77.420000,0.000000	77.130000,-30.260000,0.000000	84.860000,4.430000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.095	-33.690000,-76.020000,0.000000	76.960000,-21.740000,0.000000	79.870000,10.940000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.230	-22.990000,-73.860000,0.000000	76.060000,-13.710000,0.000000	73.830000,17.630000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.350	-14.820000,-71.950000,0.000000	75.020000,-7.140000,0.000000	67.770000,23.650000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.484	-8.090000,-70.210000,0.000000	73.520000,-1.340000,0.000000	62.800000,30.610000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.620	-2.100000,-68.430000,0.000000	71.910000,3.510000,0.000000	57.590000,36.290000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.739	2.460000,-66.260000,0.000000	69.630000,8.550000,0.000000	50.280000,41.240000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
22.875	5.920000,-64.510000,0.000000	67.960000,12.130000,0.000000	44.730000,45.650000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.010	9.480000,-63.250000,0.000000	66.380000,15.350000,0.000000	40.870000,48.220000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.130	12.340000,-61.810000,0.000000	65.220000,17.370000,0.000000	38.330000,50.400000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.265	14.490000,-61.740000,0.000000	64.220000,19.130000,0.000000	36.350000,52.380000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.400	15.870000,-60.830000,0.000000	63.690000,20.820000,0.000000	35.170000,54.090000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.520	17.530000,-60.680000,0.000000	64.340000,21.020000,0.000000	37.520000,54.470000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.655	17.340000,-60.780000,0.000000	66.010000,19.200000,0.000000	40.460000,52.700000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.790	15.720000,-61.400000,0.000000	68.700000,17.740000,0.000000	45.060000,51.370000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
23.910	14.940000,-61.910000,0.000000	70.980000,13.710000,0.000000	50.500000,48.550000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.045	13.970000,-63.240000,0.000000	74.440000,9.230000,0.000000	55.890000,43.920000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.180	11.880000,-64.810000,0.000000	77.740000,2.770000,0.000000	61.480000,37.910000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.300	8.810000,-66.860000,0.000000	81.110000,-5.430000,0.000000	66.950000,30.940000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.435	6.740000,-68.950000,0.000000	83.560000,-14.040000,0.000000	72.030000,22.910000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.569	0.770000,-71.590000,0.000000	84.790000,-23.610000,0.000000	77.260000,14.000000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.689	-10.340000,-74.120000,0.000000	84.060000,-33.720000,0.000000	82.230000,4.110000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.825	6.020000,-77.050000,0.000000	80.380000,-43.300000,0.000000	86.270000,-5.670000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
24.960	-15.390000,-78.160000,0.000000	62.220000,-52.490000,0.000000	88.910000,-16.080000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.080	-37.610000,-79.070000,0.000000	47.080000,-59.850000,0.000000	92.170000,-24.840000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.215	-54.770000,-79.440000,0.000000	32.050000,-65.870000,0.000000	95.080000,-34.020000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.350	-70.580000,-79.570000,0.000000	17.890000,-70.990000,0.000000	97.500000,-42.760000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.470	-83.570000,-79.990000,0.000000	6.350000,-75.230000,0.000000	99.140000,-49.960000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.605	-96.190000,-80.040000,0.000000	-1.460000,-79.460000,0.000000	100.710000,-54.620000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.740	-105.480000,-80.640000,0.000000	-3.320000,-82.970000,0.000000	101.230000,-57.550000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.860	-118.090000,-81.100000,0.000000	3.480000,-85.930000,0.000000	101.980000,-58.200000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
25.995	-125.040000,-82.130000,0.000000	10.810000,-86.480000,0.000000	102.390000,-56.530000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.130	-125.140000,-82.380000,0.000000	20.030000,-85.880000,0.000000	102.250000,-54.990000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.250	-104.000000,-83.960000,0.000000	29.780000,-82.830000,0.000000	101.910000,-48.880000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.385	-102.250000,-84.690000,0.000000	38.300000,-78.360000,0.000000	100.780000,-43.530000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.519	-93.390000,-84.960000,0.000000	46.860000,-71.940000,0.000000	99.610000,-37.140000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.640	-79.560000,-84.560000,0.000000	53.820000,-64.260000,0.000000	97.650000,-29.840000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.775	-67.970000,-83.200000,0.000000	59.480000,-55.750000,0.000000	95.370000,-22.010000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
26.910	-57.980000,-81.480000,0.000000	64.410000,-47.390000,0.000000	92.040000,-15.180000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.030	-48.870000,-79.460000,0.000000	67.140000,-37.790000,0.000000	87.360000,-6.970000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.165	-40.750000,-76.850000,0.000000	68.300000,-28.610000,0.000000	83.880000,2.540000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.300	-33.520000,-73.740000,0.000000	68.880000,-19.910000,0.000000	78.720000,9.950000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.420	-25.440000,-71.110000,0.000000	69.260000,-11.510000,0.000000	72.970000,16.740000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.555	-18.360000,-67.740000,0.000000	68.730000,-3.980000,0.000000	68.180000,23.530000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.690	-12.280000,-64.490000,0.000000	68.160000,2.410000,0.000000	63.600000,28.940000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.810	-7.720000,-62.190000,0.000000	67.340000,7.540000,0.000000	58.860000,34.510000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
27.945	-3.350000,-60.020000,0.000000	66.690000,12.240000,0.000000	54.040000,39.480000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.080	0.210000,-58.730000,0.000000	66.570000,15.670000,0.000000	49.410000,43.180000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.200	3.430000,-57.660000,0.000000	66.160000,18.630000,0.000000	46.320000,46.430000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.335	5.510000,-56.850000,0.000000	65.970000,20.030000,0.000000	45.640000,47.330000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.470	8.290000,-56.720000,0.000000	66.560000,20.520000,0.000000	46.110000,48.540000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.589	6.810000,-57.020000,0.000000	68.080000,19.510000,0.000000	47.490000,49.190000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.725	8.220000,-57.940000,0.000000	69.950000,18.270000,0.000000	50.790000,48.870000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.860	7.800000,-59.050000,0.000000	72.900000,14.970000,0.000000	55.260000,45.860000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
28.980	6.220000,-60.210000,0.000000	76.280000,9.750000,0.000000	60.190000,42.040000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.115	5.150000,-61.590000,0.000000	80.090000,1.850000,0.000000	64.970000,36.910000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.250	4.270000,-63.890000,0.000000	83.500000,-6.930000,0.000000	69.460000,30.560000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.370	4.170000,-66.690000,0.000000	86.160000,-16.620000,0.000000	74.300000,23.280000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.504	-3.790000,-69.320000,0.000000	89.310000,-27.030000,0.000000	79.200000,13.360000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.640	-10.950000,-72.300000,0.000000	88.540000,-37.230000,0.000000	83.880000,3.890000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.760	-26.550000,-75.160000,0.000000	82.230000,-46.350000,0.000000	88.550000,-4.850000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
29.895	-42.780000,-77.300000,0.000000	72.990000,-54.310000,0.000000	92.690000,-12.350000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.030	-57.990000,-78.830000,0.000000	59.830000,-61.160000,0.000000	95.550000,-20.690000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.150	-73.440000,-79.680000,0.000000	44.810000,-67.050000,0.000000	98.530000,-28.870000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.285	-84.890000,-80.600000,0.000000	30.140000,-71.990000,0.000000	101.440000,-36.400000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.420	-94.340000,-81.420000,0.000000	19.450000,-76.140000,0.000000	103.260000,-43.160000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.540	-103.410000,-81.930000,0.000000	7.340000,-80.090000,0.000000	105.350000,-48.390000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.675	-110.870000,-82.530000,0.000000	1.150000,-83.030000,0.000000	107.050000,-53.120000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.810	-117.940000,-82.790000,0.000000	-3.200000,-85.820000,0.000000	108.670000,-55.510000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
30.930	-123.150000,-83.190000,0.000000	-5.040000,-88.170000,0.000000	109.570000,-56.760000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.065	-132.510000,-83.580000,0.000000	3.220000,-90.250000,0.000000	109.580000,-56.020000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.200	-135.820000,-84.840000,0.000000	11.760000,-89.990000,0.000000	109.300000,-54.440000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.320	-132.100000,-85.530000,0.000000	21.590000,-88.750000,0.000000	107.800000,-50.320000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.455	-133.700000,-85.280000,0.000000	32.280000,-84.890000,0.000000	107.640000,-44.630000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.590	-113.190000,-86.300000,0.000000	42.020000,-79.020000,0.000000	105.640000,-40.430000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.710	-93.900000,-86.240000,0.000000	50.410000,-73.030000,0.000000	103.190000,-35.220000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.845	-83.190000,-86.870000,0.000000	57.910000,-66.170000,0.000000	102.390000,-31.440000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
31.980	-69.060000,-87.070000,0.000000	64.980000,-60.020000,0.000000	99.180000,-30.770000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.100	-53.200000,-87.170000,0.000000	71.450000,-53.110000,0.000000	97.170000,-25.400000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.235	-35.560000,-87.280000,0.000000	76.880000,-46.480000,0.000000	96.290000,-21.700000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.370	-22.780000,-87.390000,0.000000	81.730000,-40.220000,0.000000	95.440000,-17.850000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.490	-8.820000,-87.720000,0.000000	85.790000,-34.740000,0.000000	94.590000,-14.090000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.624	0.920000,-87.920000,0.000000	89.300000,-29.710000,0.000000	93.980000,-10.580000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.760	3.950000,-88.200000,0.000000	92.080000,-25.800000,0.000000	93.310000,-7.980000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
32.880	6.620000,-88.310000,0.000000	94.310000,-22.250000,0.000000	92.740000,-5.790000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.015	8.830000,-88.520000,0.000000	96.220000,-19.130000,0.000000	92.290000,-3.610000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.150	17.820000,-88.720000,0.000000	98.140000,-16.360000,0.000000	91.890000,-1.370000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.270	23.650000,-88.840000,0.000000	99.370000,-14.090000,0.000000	91.470000,0.580000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.405	23.440000,-88.990000,0.000000	100.250000,-12.570000,0.000000	91.110000,1.820000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.540	23.350000,-88.970000,0.000000	100.680000,-11.010000,0.000000	90.860000,2.870000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.660	23.360000,-88.820000,0.000000	101.090000,-10.040000,0.000000	90.660000,3.860000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.795	23.290000,-88.570000,0.000000	101.430000,-9.200000,0.000000	90.760000,4.060000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
33.930	25.030000,-88.400000,0.000000	101.580000,-8.440000,0.000000	90.910000,4.280000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.050	15.390000,-87.700000,0.000000	101.880000,-6.070000,0.000000	90.630000,9.060000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.185	12.170000,-86.330000,0.000000	101.740000,-7.000000,0.000000	90.900000,8.110000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.320	8.760000,-85.500000,0.000000	101.550000,-7.710000,0.000000	90.710000,6.700000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.440	7.880000,-84.700000,0.000000	100.940000,-7.870000,0.000000	90.810000,6.210000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.574	7.300000,-84.130000,0.000000	100.540000,-8.360000,0.000000	90.790000,5.780000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.709	8.100000,-83.540000,0.000000	99.730000,-8.890000,0.000000	91.000000,5.280000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.830	8.510000,-82.820000,0.000000	99.070000,-9.500000,0.000000	90.860000,4.650000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
34.965	8.290000,-82.350000,0.000000	98.240000,-9.530000,0.000000	90.160000,4.670000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.100	8.580000,-81.840000,0.000000	97.390000,-10.220000,0.000000	89.930000,4.790000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.220	5.630000,-81.400000,0.000000	96.830000,-11.840000,0.000000	90.060000,4.490000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.355	4.160000,-81.010000,0.000000	96.210000,-13.040000,0.000000	90.340000,4.230000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.490	0.620000,-80.680000,0.000000	96.040000,-15.830000,0.000000	90.930000,1.540000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.609	-1.110000,-80.700000,0.000000	95.510000,-18.740000,0.000000	91.650000,-1.500000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.745	-2.780000,-81.140000,0.000000	95.490000,-22.930000,0.000000	92.550000,-4.170000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
35.880	-3.410000,-81.580000,0.000000	95.470000,-27.800000,0.000000	93.390000,-7.320000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.000	-9.530000,-82.300000,0.000000	95.600000,-34.380000,0.000000	94.840000,-12.090000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.135	-21.840000,-82.750000,0.000000	93.770000,-40.940000,0.000000	96.570000,-17.580000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.270	-37.340000,-83.240000,0.000000	90.520000,-48.010000,0.000000	99.110000,-23.240000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.389	-54.250000,-83.210000,0.000000	83.830000,-55.620000,0.000000	101.490000,-28.740000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.525	-70.010000,-82.870000,0.000000	69.960000,-61.580000,0.000000	103.630000,-34.240000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.660	-84.490000,-82.190000,0.000000	56.370000,-66.590000,0.000000	104.820000,-40.350000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.780	-97.480000,-81.530000,0.000000	41.410000,-71.040000,0.000000	107.390000,-46.110000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
36.915	-108.310000,-81.020000,0.000000	27.540000,-74.790000,0.000000	108.460000,-51.600000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.050	-119.830000,-80.260000,0.000000	16.120000,-78.330000,0.000000	109.030000,-55.290000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.170	-127.620000,-80.240000,0.000000	7.830000,-81.050000,0.000000	110.070000,-57.620000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.305	-132.440000,-79.990000,0.000000	-2.000000,-83.360000,0.000000	110.510000,-58.990000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.440	-139.120000,-80.000000,0.000000	-6.460000,-85.440000,0.000000	110.030000,-59.170000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.560	-143.100000,-79.610000,0.000000	-17.190000,-87.300000,0.000000	109.240000,-58.240000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.695	-147.720000,-79.500000,0.000000	-21.790000,-88.520000,0.000000	108.200000,-54.850000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.830	-149.160000,-79.730000,0.000000	-23.920000,-89.060000,0.000000	106.680000,-50.010000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
37.950	-152.500000,-79.900000,0.000000	-21.380000,-89.330000,0.000000	104.900000,-44.270000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.085	-151.620000,-80.100000,0.000000	-18.600000,-89.670000,0.000000	104.400000,-37.680000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.220	-149.060000,-79.940000,0.000000	-17.290000,-90.470000,0.000000	102.620000,-30.960000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.340	-147.120000,-80.000000,0.000000	-18.110000,-90.870000,0.000000	100.990000,-24.560000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.475	-146.470000,-80.100000,0.000000	-19.800000,-91.260000,0.000000	99.380000,-18.440000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.610	-147.080000,-80.310000,0.000000	-13.770000,-91.390000,0.000000	97.500000,-12.340000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.730	-144.770000,-80.610000,0.000000	-4.840000,-90.940000,0.000000	95.460000,-4.820000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
38.865	-139.390000,-81.250000,0.000000	6.240000,-88.800000,0.000000	93.050000,3.210000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.000	-132.340000,-81.440000,0.000000	18.320000,-84.870000,0.000000	90.450000,10.870000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.120	-117.130000,-81.550000,0.000000	29.110000,-79.100000,0.000000	87.750000,19.260000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.255	-100.680000,-80.930000,0.000000	39.020000,-72.100000,0.000000	84.350000,27.830000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.390	-84.390000,-79.670000,0.000000	47.700000,-64.010000,0.000000	79.250000,36.130000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.510	-70.030000,-77.850000,0.000000	55.030000,-55.070000,0.000000	69.940000,44.340000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.645	-56.420000,-75.700000,0.000000	60.760000,-45.770000,0.000000	56.980000,51.340000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.780	-44.480000,-73.200000,0.000000	64.450000,-36.680000,0.000000	43.380000,56.430000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
39.900	-31.740000,-70.480000,0.000000	67.110000,-27.390000,0.000000	32.780000,60.750000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.035	-21.670000,-68.140000,0.000000	68.860000,-19.160000,0.000000	20.700000,63.770000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.170	-12.320000,-65.980000,0.000000	70.660000,-11.750000,0.000000	8.350000,65.230000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.290	-4.460000,-64.170000,0.000000	71.850000,-4.910000,0.000000	-2.790000,66.270000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.425	2.940000,-62.340000,0.000000	73.030000,1.100000,0.000000	-11.600000,67.220000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.574	9.160000,-60.870000,0.000000	73.920000,6.130000,0.000000	-20.050000,67.300000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.680	14.410000,-59.600000,0.000000	74.690000,9.200000,0.000000	-24.200000,68.640000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.815	18.450000,-59.050000,0.000000	75.840000,11.390000,0.000000	-27.400000,69.800000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
40.950	21.300000,-58.210000,0.000000	77.600000,13.520000,0.000000	-21.950000,69.750000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.070	23.340000,-58.290000,0.000000	79.780000,14.560000,0.000000	-12.850000,69.370000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.205	24.120000,-58.700000,0.000000	82.150000,12.860000,0.000000	-0.800000,66.700000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.340	24.740000,-59.630000,0.000000	85.110000,9.810000,0.000000	11.530000,61.260000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.460	24.240000,-60.740000,0.000000	88.020000,4.080000,0.000000	23.340000,53.190000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.595	22.000000,-62.280000,0.000000	90.380000,-2.620000,0.000000	34.750000,45.490000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.730	20.960000,-64.800000,0.000000	92.590000,-10.370000,0.000000	45.860000,36.960000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.850	16.040000,-67.730000,0.000000	94.150000,-19.790000,0.000000	56.210000,25.360000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
41.985	1.360000,-70.580000,0.000000	94.210000,-30.070000,0.000000	65.490000,13.310000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.120	-19.900000,-72.810000,0.000000	84.510000,-39.490000,0.000000	74.270000,2.140000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.240	-38.220000,-74.610000,0.000000	65.350000,-47.450000,0.000000	81.420000,-9.500000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.375	-56.490000,-76.030000,0.000000	46.620000,-54.390000,0.000000	89.010000,-20.460000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.510	-71.500000,-76.930000,0.000000	29.660000,-60.490000,0.000000	94.650000,-31.330000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.630	-84.910000,-77.920000,0.000000	18.740000,-66.060000,0.000000	100.370000,-39.950000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.765	-95.740000,-78.300000,0.000000	8.900000,-70.440000,0.000000	102.960000,-46.590000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
42.900	-105.850000,-79.400000,0.000000	9.310000,-74.160000,0.000000	107.100000,-50.180000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
43.019	-112.880000,-79.800000,0.000000	9.060000,-78.130000,0.000000	108.740000,-53.470000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
43.155	-121.460000,-80.350000,0.000000	13.900000,-80.070000,0.000000	108.820000,-52.130000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
43.290	-125.990000,-81.000000,0.000000	23.480000,-79.850000,0.000000	108.340000,-46.800000,0.000000	88.100000,-13.700000,0.000000	88.800000,0.320000,0.000000
