time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
211.744	149.120000,5.960000,0.000000	-16.010000,-2.360000,0.000000	-171.370000,0.600000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
213.546	149.180000,5.960000,0.000000	-15.970000,-2.350000,0.000000	-171.390000,0.480000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
214.741	149.130000,5.810000,0.000000	-15.900000,-2.410000,0.000000	-171.360000,0.370000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
215.898	149.190000,5.760000,0.000000	-15.920000,-2.320000,0.000000	-171.330000,0.490000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
217.203	149.250000,5.740000,0.000000	-15.990000,-2.360000,0.000000	-171.310000,0.450000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
218.380	149.210000,5.720000,0.000000	-16.060000,-2.490000,0.000000	-171.320000,0.450000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
219.589	149.260000,5.670000,0.000000	-16.010000,-2.460000,0.000000	-171.260000,0.500000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
221.395	149.340000,5.640000,0.000000	-16.050000,-2.530000,0.000000	-171.160000,0.540000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
222.608	149.380000,5.680000,0.000000	-15.960000,-2.530000,0.000000	-171.240000,0.490000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
223.740	149.320000,5.570000,0.000000	-15.870000,-2.570000,0.000000	-171.290000,0.540000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
224.874	149.290000,5.640000,0.000000	-16.020000,-2.580000,0.000000	-171.290000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
226.212	149.260000,5.730000,0.000000	-16.080000,-2.580000,0.000000	-171.300000,0.570000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
227.394	149.250000,5.730000,0.000000	-16.090000,-2.630000,0.000000	-171.270000,0.590000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
229.715	149.180000,5.710000,0.000000	-16.260000,-2.610000,0.000000	-171.200000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
230.368	149.190000,5.870000,0.000000	-16.240000,-2.640000,0.000000	-171.280000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
231.605	149.190000,5.880000,0.000000	-16.190000,-2.640000,0.000000	-171.210000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
232.788	149.150000,5.900000,0.000000	-16.150000,-2.640000,0.000000	-171.250000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
233.874	149.190000,6.020000,0.000000	-16.120000,-2.680000,0.000000	-171.290000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
235.209	149.270000,6.140000,0.000000	-16.170000,-2.830000,0.000000	-171.350000,0.780000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
237.005	149.270000,6.230000,0.000000	-16.180000,-2.760000,0.000000	-171.320000,0.800000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
238.073	149.330000,6.270000,0.000000	-16.170000,-2.840000,0.000000	-171.210000,0.800000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
239.401	149.310000,6.100000,0.000000	-16.230000,-2.850000,0.000000	-171.220000,0.800000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
240.531	149.260000,6.100000,0.000000	-16.250000,-2.800000,0.000000	-171.230000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
241.805	149.300000,6.100000,0.000000	-16.280000,-2.710000,0.000000	-171.310000,0.650000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
242.889	149.270000,6.190000,0.000000	-16.260000,-2.750000,0.000000	-171.250000,0.680000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
244.714	149.260000,6.240000,0.000000	-16.290000,-2.670000,0.000000	-171.190000,0.580000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
245.962	149.230000,6.100000,0.000000	-16.240000,-2.660000,0.000000	-171.210000,0.570000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
247.058	149.190000,6.110000,0.000000	-16.370000,-2.700000,0.000000	-171.260000,0.590000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
248.399	149.170000,6.090000,0.000000	-16.420000,-2.780000,0.000000	-171.230000,0.670000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
249.532	149.050000,6.070000,0.000000	-16.370000,-2.710000,0.000000	-171.290000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
250.790	149.140000,6.170000,0.000000	-16.330000,-2.670000,0.000000	-171.250000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
252.570	149.130000,6.200000,0.000000	-16.350000,-2.730000,0.000000	-171.160000,0.760000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
253.682	149.190000,6.260000,0.000000	-16.250000,-2.730000,0.000000	-171.170000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
254.957	149.220000,6.240000,0.000000	-16.270000,-2.660000,0.000000	-171.050000,0.790000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
256.109	149.210000,6.130000,0.000000	-16.200000,-2.650000,0.000000	-171.110000,0.730000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
257.306	149.220000,5.990000,0.000000	-16.170000,-2.620000,0.000000	-171.050000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
258.580	149.150000,6.080000,0.000000	-16.020000,-2.650000,0.000000	-170.990000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
260.363	149.210000,6.100000,0.000000	-16.110000,-2.780000,0.000000	-170.910000,0.840000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
261.584	149.090000,6.060000,0.000000	-16.140000,-2.700000,0.000000	-170.900000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
262.723	149.110000,6.090000,0.000000	-16.040000,-2.670000,0.000000	-170.910000,0.560000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
263.982	148.970000,6.110000,0.000000	-16.080000,-2.650000,0.000000	-170.810000,0.530000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
265.203	148.920000,6.060000,0.000000	-16.010000,-2.660000,0.000000	-170.920000,0.490000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
266.372	148.940000,6.020000,0.000000	-16.000000,-2.500000,0.000000	-170.870000,0.630000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
268.199	148.980000,5.910000,0.000000	-16.010000,-2.500000,0.000000	-170.940000,0.690000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
269.349	149.050000,5.920000,0.000000	-16.020000,-2.500000,0.000000	-170.940000,0.720000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
270.557	148.990000,6.000000,0.000000	-16.040000,-2.590000,0.000000	-170.970000,0.920000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
271.774	149.000000,5.940000,0.000000	-16.070000,-2.550000,0.000000	-170.890000,0.830000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
273.612	149.090000,5.860000,0.000000	-16.110000,-2.500000,0.000000	-171.030000,0.940000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
274.196	149.110000,5.880000,0.000000	-16.160000,-2.450000,0.000000	-171.000000,0.970000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
275.987	149.120000,5.830000,0.000000	-16.000000,-2.450000,0.000000	-171.030000,0.970000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
277.164	149.240000,5.890000,0.000000	-15.960000,-2.440000,0.000000	-171.070000,0.920000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
278.369	149.170000,6.040000,0.000000	-16.040000,-2.350000,0.000000	-171.210000,0.970000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
279.553	149.260000,5.960000,0.000000	-16.020000,-2.370000,0.000000	-171.260000,1.030000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
280.773	149.150000,5.970000,0.000000	-16.150000,-2.440000,0.000000	-171.260000,0.960000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
281.871	149.170000,5.920000,0.000000	-16.170000,-2.390000,0.000000	-171.330000,0.920000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
283.752	149.220000,6.000000,0.000000	-16.040000,-2.400000,0.000000	-171.300000,0.980000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
285.524	149.160000,5.920000,0.000000	-15.990000,-2.390000,0.000000	-171.310000,0.890000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
286.198	149.100000,5.860000,0.000000	-15.950000,-2.580000,0.000000	-171.220000,0.830000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
287.390	149.100000,5.910000,0.000000	-15.810000,-2.530000,0.000000	-171.270000,0.850000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
288.594	149.110000,5.850000,0.000000	-15.900000,-2.470000,0.000000	-171.290000,0.890000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
289.710	149.090000,5.880000,0.000000	-16.000000,-2.380000,0.000000	-171.310000,0.880000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
291.508	149.110000,5.960000,0.000000	-16.000000,-2.350000,0.000000	-171.310000,0.710000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
292.769	149.180000,5.970000,0.000000	-16.020000,-2.400000,0.000000	-171.280000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
293.884	149.120000,5.980000,0.000000	-16.070000,-2.410000,0.000000	-171.100000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
295.194	149.100000,5.900000,0.000000	-16.130000,-2.460000,0.000000	-171.130000,0.660000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
296.388	149.020000,5.780000,0.000000	-16.170000,-2.420000,0.000000	-171.090000,0.700000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
297.587	148.940000,5.870000,0.000000	-16.180000,-2.460000,0.000000	-171.060000,0.670000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
299.387	148.890000,5.880000,0.000000	-16.190000,-2.460000,0.000000	-171.050000,0.820000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
300.527	149.010000,5.980000,0.000000	-16.260000,-2.540000,0.000000	-171.100000,0.810000,0.000000	-15.890000,-2.300000,0.000000	-171.520000,0.940000,0.000000
