time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.705	-66.130000,-83.100000,0.000000	50.170000,-83.410000,0.000000	89.090000,10.710000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
21.840	-65.210000,-83.170000,0.000000	52.670000,-83.320000,0.000000	89.190000,10.370000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
21.975	-63.040000,-83.180000,0.000000	53.650000,-83.220000,0.000000	89.200000,10.080000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.095	-61.760000,-83.050000,0.000000	54.980000,-83.200000,0.000000	89.350000,9.600000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.230	-60.610000,-83.070000,0.000000	56.620000,-83.290000,0.000000	89.580000,9.580000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.365	-60.010000,-82.910000,0.000000	57.600000,-83.260000,0.000000	89.480000,9.440000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.486	-57.920000,-82.980000,0.000000	58.510000,-83.230000,0.000000	89.590000,9.200000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.620	-56.630000,-82.960000,0.000000	59.850000,-83.240000,0.000000	89.710000,9.060000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.755	-56.080000,-82.880000,0.000000	59.430000,-83.210000,0.000000	89.550000,8.880000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
22.875	-56.160000,-82.790000,0.000000	59.070000,-83.090000,0.000000	89.640000,8.650000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.010	-55.990000,-82.800000,0.000000	59.310000,-83.110000,0.000000	89.740000,8.510000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.145	-56.110000,-82.690000,0.000000	58.890000,-83.030000,0.000000	89.760000,8.420000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.265	-55.770000,-82.750000,0.000000	57.420000,-82.990000,0.000000	89.830000,8.420000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.400	-56.940000,-82.730000,0.000000	57.670000,-83.000000,0.000000	89.990000,8.510000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.535	-56.670000,-82.870000,0.000000	57.770000,-82.940000,0.000000	90.260000,8.570000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.655	-55.530000,-82.850000,0.000000	57.700000,-82.920000,0.000000	90.320000,8.560000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.790	-54.940000,-82.800000,0.000000	57.190000,-82.870000,0.000000	90.360000,8.760000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
23.925	-55.680000,-82.850000,0.000000	57.160000,-82.830000,0.000000	90.510000,8.790000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.045	-54.240000,-82.900000,0.000000	57.830000,-82.830000,0.000000	90.430000,8.770000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.180	-53.790000,-82.820000,0.000000	57.820000,-82.890000,0.000000	90.220000,8.560000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.315	-52.520000,-83.130000,0.000000	57.650000,-82.650000,0.000000	90.190000,8.650000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.435	-53.490000,-83.100000,0.000000	57.820000,-82.710000,0.000000	90.220000,8.590000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.570	-52.750000,-82.970000,0.000000	57.390000,-82.590000,0.000000	90.320000,8.650000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.705	-53.290000,-82.880000,0.000000	57.510000,-82.430000,0.000000	90.480000,8.610000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.825	-53.190000,-82.810000,0.000000	59.560000,-82.290000,0.000000	90.350000,8.540000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
24.960	-53.780000,-82.840000,0.000000	59.470000,-82.240000,0.000000	90.410000,8.380000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.095	-54.310000,-82.780000,0.000000	60.200000,-82.370000,0.000000	90.430000,8.170000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.215	-52.500000,-82.780000,0.000000	61.240000,-82.050000,0.000000	90.670000,8.330000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.350	-53.110000,-82.830000,0.000000	61.750000,-82.170000,0.000000	90.780000,8.140000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.485	-53.580000,-82.940000,0.000000	62.210000,-81.970000,0.000000	90.800000,8.060000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.605	-53.960000,-82.970000,0.000000	62.530000,-81.840000,0.000000	90.730000,7.830000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.740	-53.720000,-83.030000,0.000000	61.900000,-81.840000,0.000000	90.620000,7.370000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.875	-53.480000,-83.040000,0.000000	61.100000,-81.620000,0.000000	90.250000,7.000000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
25.995	-55.110000,-82.740000,0.000000	60.580000,-81.710000,0.000000	90.280000,7.150000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.145	-55.570000,-82.480000,0.000000	61.570000,-81.610000,0.000000	89.980000,7.540000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.265	-52.960000,-82.700000,0.000000	63.620000,-80.870000,0.000000	89.590000,7.620000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.386	-49.400000,-82.630000,0.000000	66.100000,-79.390000,0.000000	89.240000,7.800000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.520	-45.180000,-82.320000,0.000000	69.290000,-77.700000,0.000000	89.110000,8.720000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.655	-45.530000,-82.320000,0.000000	73.690000,-75.040000,0.000000	89.010000,9.500000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.776	-38.740000,-81.690000,0.000000	76.980000,-70.990000,0.000000	88.050000,10.740000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
26.910	-32.190000,-81.230000,0.000000	80.050000,-66.410000,0.000000	88.070000,11.240000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.045	-29.950000,-80.240000,0.000000	82.150000,-61.460000,0.000000	88.090000,11.180000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.166	-26.420000,-79.260000,0.000000	84.350000,-55.520000,0.000000	87.970000,11.890000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.300	-19.850000,-77.780000,0.000000	85.870000,-48.110000,0.000000	87.490000,11.380000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.436	-12.920000,-75.850000,0.000000	87.880000,-42.460000,0.000000	87.130000,9.910000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.555	-7.640000,-75.060000,0.000000	89.730000,-36.200000,0.000000	87.370000,7.950000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.690	-3.360000,-74.020000,0.000000	91.520000,-30.020000,0.000000	87.590000,7.320000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.825	1.610000,-73.300000,0.000000	92.880000,-24.440000,0.000000	88.190000,6.050000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
27.945	5.160000,-72.720000,0.000000	94.160000,-19.720000,0.000000	88.570000,5.290000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.080	8.130000,-72.290000,0.000000	95.190000,-15.560000,0.000000	89.020000,4.520000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.215	11.020000,-72.010000,0.000000	95.840000,-11.890000,0.000000	89.320000,4.040000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.335	13.810000,-71.930000,0.000000	96.320000,-8.840000,0.000000	89.540000,3.750000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.470	15.100000,-71.870000,0.000000	96.710000,-6.530000,0.000000	89.720000,3.340000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.605	16.120000,-71.920000,0.000000	96.980000,-4.670000,0.000000	89.830000,3.030000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.725	16.900000,-72.030000,0.000000	97.020000,-3.210000,0.000000	89.830000,2.970000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.860	17.820000,-72.210000,0.000000	96.910000,-2.170000,0.000000	89.920000,2.900000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
28.995	18.190000,-72.420000,0.000000	96.920000,-1.460000,0.000000	89.970000,2.790000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.115	18.700000,-72.640000,0.000000	96.800000,-1.100000,0.000000	90.140000,2.610000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.250	18.920000,-72.760000,0.000000	96.580000,-0.920000,0.000000	90.290000,2.510000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.385	19.310000,-73.080000,0.000000	96.330000,-0.820000,0.000000	90.470000,2.460000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.505	18.810000,-73.460000,0.000000	96.000000,-0.980000,0.000000	90.490000,2.320000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.640	18.960000,-73.570000,0.000000	95.760000,-1.240000,0.000000	90.460000,2.350000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.775	18.690000,-73.820000,0.000000	95.430000,-1.500000,0.000000	90.410000,2.190000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
29.895	18.810000,-73.900000,0.000000	95.100000,-1.690000,0.000000	90.410000,2.330000,0.000000	89.640000,-10.140000,0.000000	89.980000,2.170000,0.000000
