time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.450	-32.660000,-78.090000,0.000000	-62.170000,-82.130000,0.000000	85.970000,16.160000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
21.570	-32.660000,-78.090000,0.000000	-62.260000,-82.630000,0.000000	86.020000,16.180000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
21.705	-32.660000,-78.090000,0.000000	-62.440000,-82.890000,0.000000	86.080000,16.030000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
21.840	-32.660000,-78.090000,0.000000	-62.520000,-83.010000,0.000000	86.030000,15.900000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
21.960	-32.660000,-78.090000,0.000000	-61.690000,-83.250000,0.000000	85.740000,15.990000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.095	-32.660000,-78.090000,0.000000	-61.930000,-83.410000,0.000000	85.520000,15.890000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.230	-32.660000,-78.090000,0.000000	-62.210000,-83.760000,0.000000	85.310000,15.800000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.350	-32.660000,-78.090000,0.000000	-62.040000,-83.940000,0.000000	85.120000,15.900000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.485	-32.660000,-78.090000,0.000000	-60.410000,-84.090000,0.000000	84.950000,15.800000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.620	-32.660000,-78.090000,0.000000	-61.250000,-83.830000,0.000000	84.590000,15.650000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.740	-32.660000,-78.090000,0.000000	-60.450000,-83.770000,0.000000	84.940000,15.750000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
22.875	-32.660000,-78.090000,0.000000	-60.450000,-84.010000,0.000000	85.220000,16.000000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.010	-32.660000,-78.090000,0.000000	-58.730000,-84.150000,0.000000	85.340000,16.270000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.130	-32.660000,-78.090000,0.000000	-57.510000,-84.350000,0.000000	85.160000,16.550000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.265	-32.660000,-78.090000,0.000000	-57.940000,-84.450000,0.000000	85.000000,16.490000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.400	-32.660000,-78.090000,0.000000	-58.180000,-84.750000,0.000000	84.840000,16.690000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.520	-32.660000,-78.090000,0.000000	-54.380000,-85.200000,0.000000	84.770000,16.830000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.655	-32.660000,-78.090000,0.000000	-53.050000,-85.330000,0.000000	84.880000,16.680000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.790	-32.660000,-78.090000,0.000000	-50.610000,-85.580000,0.000000	84.840000,16.760000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
23.909	-32.660000,-78.090000,0.000000	-51.570000,-85.810000,0.000000	84.890000,16.590000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.045	-32.660000,-78.090000,0.000000	-47.980000,-86.080000,0.000000	84.720000,16.560000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.180	-32.660000,-78.090000,0.000000	-45.840000,-86.270000,0.000000	84.820000,16.330000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.300	-32.660000,-78.090000,0.000000	-45.650000,-86.500000,0.000000	84.900000,15.980000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.435	-32.660000,-78.090000,0.000000	-45.920000,-86.700000,0.000000	84.950000,15.840000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.570	-32.660000,-78.090000,0.000000	-48.870000,-86.870000,0.000000	84.870000,15.240000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.690	-32.660000,-78.090000,0.000000	-49.030000,-86.940000,0.000000	84.630000,15.000000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.824	-32.660000,-78.090000,0.000000	-48.630000,-87.030000,0.000000	84.810000,14.810000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
24.960	-32.660000,-78.090000,0.000000	-51.320000,-86.850000,0.000000	85.090000,14.870000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.080	-32.660000,-78.090000,0.000000	-55.920000,-86.890000,0.000000	85.300000,14.700000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.215	-32.660000,-78.090000,0.000000	-57.540000,-86.790000,0.000000	85.500000,14.630000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.350	-32.660000,-78.090000,0.000000	-61.030000,-86.500000,0.000000	85.620000,14.500000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.470	-32.660000,-78.090000,0.000000	-62.890000,-86.240000,0.000000	85.890000,14.430000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.605	-32.660000,-78.090000,0.000000	-66.480000,-86.460000,0.000000	85.850000,14.590000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.740	-32.660000,-78.090000,0.000000	-67.350000,-86.470000,0.000000	85.910000,14.680000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.860	-32.660000,-78.090000,0.000000	-66.870000,-86.600000,0.000000	85.690000,15.070000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
25.995	-32.660000,-78.090000,0.000000	-61.260000,-86.950000,0.000000	85.440000,15.310000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.130	-32.660000,-78.090000,0.000000	-36.540000,-86.600000,0.000000	85.160000,16.670000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.250	-32.660000,-78.090000,0.000000	-13.700000,-85.630000,0.000000	84.660000,17.780000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.384	-32.660000,-78.090000,0.000000	7.960000,-83.860000,0.000000	84.250000,18.970000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.520	-32.660000,-78.090000,0.000000	25.890000,-80.760000,0.000000	83.990000,20.010000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.640	-32.660000,-78.090000,0.000000	42.190000,-75.820000,0.000000	83.420000,20.840000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.775	-32.660000,-78.090000,0.000000	56.460000,-70.040000,0.000000	82.720000,21.780000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
26.910	-32.660000,-78.090000,0.000000	68.060000,-64.300000,0.000000	82.660000,21.450000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.030	-32.660000,-78.090000,0.000000	78.690000,-58.190000,0.000000	82.520000,21.650000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.165	-32.660000,-78.090000,0.000000	88.380000,-51.650000,0.000000	82.820000,21.210000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.300	-32.660000,-78.090000,0.000000	96.480000,-45.360000,0.000000	83.700000,21.840000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.420	-32.660000,-78.090000,0.000000	102.870000,-38.920000,0.000000	84.780000,19.150000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.555	-32.660000,-78.090000,0.000000	108.190000,-32.530000,0.000000	85.440000,19.560000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.690	-32.660000,-78.090000,0.000000	112.430000,-27.370000,0.000000	86.590000,19.020000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.810	-32.660000,-78.090000,0.000000	115.740000,-22.960000,0.000000	87.320000,18.050000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
27.945	-32.660000,-78.090000,0.000000	117.920000,-19.090000,0.000000	87.990000,17.090000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.080	-32.660000,-78.090000,0.000000	119.350000,-15.950000,0.000000	88.390000,16.120000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.200	-32.660000,-78.090000,0.000000	120.410000,-13.340000,0.000000	88.790000,15.400000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.335	-32.660000,-78.090000,0.000000	120.930000,-11.160000,0.000000	89.080000,14.780000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.470	-32.660000,-78.090000,0.000000	121.060000,-9.420000,0.000000	89.340000,14.340000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.590	-32.660000,-78.090000,0.000000	120.730000,-8.110000,0.000000	89.530000,13.990000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.725	-32.660000,-78.090000,0.000000	120.120000,-7.210000,0.000000	89.660000,13.600000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.860	-32.660000,-78.090000,0.000000	119.130000,-6.560000,0.000000	89.780000,13.230000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
28.980	-32.660000,-78.090000,0.000000	117.920000,-6.220000,0.000000	89.920000,12.880000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.129	-32.660000,-78.090000,0.000000	116.640000,-5.890000,0.000000	89.980000,12.720000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.249	-32.660000,-78.090000,0.000000	115.360000,-5.870000,0.000000	89.880000,12.570000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.370	-32.660000,-78.090000,0.000000	113.930000,-5.850000,0.000000	89.820000,12.660000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.505	-32.660000,-78.090000,0.000000	112.560000,-6.030000,0.000000	89.760000,12.650000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.639	-32.660000,-78.090000,0.000000	111.130000,-6.500000,0.000000	89.660000,12.650000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.759	-32.660000,-78.090000,0.000000	109.620000,-7.010000,0.000000	89.630000,12.570000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
29.894	-32.660000,-78.090000,0.000000	108.240000,-7.500000,0.000000	89.580000,12.540000,0.000000	90.930000,-17.100000,0.000000	84.760000,14.680000,0.000000
