time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
4.882	149.740000,4.150000,0.000000	-18.690000,-1.010000,0.000000	-167.900000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
4.951	149.780000,4.200000,0.000000	-18.690000,-1.000000,0.000000	-167.860000,0.500000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
4.952	149.760000,4.170000,0.000000	-18.710000,-0.970000,0.000000	-167.830000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.002	149.770000,4.200000,0.000000	-18.750000,-0.980000,0.000000	-167.810000,0.490000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.002	149.780000,4.210000,0.000000	-18.790000,-0.970000,0.000000	-167.830000,0.500000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.067	149.750000,4.200000,0.000000	-18.800000,-0.980000,0.000000	-167.840000,0.500000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.067	149.720000,4.200000,0.000000	-18.790000,-0.960000,0.000000	-167.870000,0.490000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.131	149.710000,4.210000,0.000000	-18.760000,-1.010000,0.000000	-167.880000,0.460000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.132	149.740000,4.170000,0.000000	-18.760000,-1.020000,0.000000	-167.880000,0.450000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.185	149.760000,4.190000,0.000000	-18.770000,-1.020000,0.000000	-167.860000,0.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.185	149.730000,4.200000,0.000000	-18.760000,-1.020000,0.000000	-167.840000,0.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.248	149.720000,4.200000,0.000000	-18.650000,-1.000000,0.000000	-167.870000,0.470000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.251	149.730000,4.170000,0.000000	-18.590000,-0.950000,0.000000	-167.900000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.310	149.730000,4.110000,0.000000	-18.540000,-0.980000,0.000000	-167.890000,0.470000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.311	149.720000,4.120000,0.000000	-18.570000,-1.030000,0.000000	-167.940000,0.450000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.369	149.740000,4.160000,0.000000	-18.640000,-1.030000,0.000000	-167.900000,0.530000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.371	149.750000,4.120000,0.000000	-18.680000,-1.050000,0.000000	-167.880000,0.500000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.420	149.750000,4.120000,0.000000	-18.700000,-1.030000,0.000000	-167.900000,0.460000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.431	149.770000,4.080000,0.000000	-18.680000,-1.050000,0.000000	-167.940000,0.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.484	149.800000,4.030000,0.000000	-18.710000,-1.080000,0.000000	-167.950000,0.460000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.484	149.810000,4.050000,0.000000	-18.670000,-1.060000,0.000000	-167.920000,0.500000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.548	149.810000,4.010000,0.000000	-18.630000,-1.070000,0.000000	-167.860000,0.470000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.552	149.790000,4.020000,0.000000	-18.630000,-1.080000,0.000000	-167.840000,0.450000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.602	149.770000,4.010000,0.000000	-18.660000,-1.100000,0.000000	-167.840000,0.470000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.602	149.780000,3.970000,0.000000	-18.620000,-1.080000,0.000000	-167.870000,0.480000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.670	149.760000,3.940000,0.000000	-18.650000,-1.110000,0.000000	-167.880000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.671	149.750000,3.900000,0.000000	-18.630000,-1.160000,0.000000	-167.870000,0.540000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.717	149.780000,3.900000,0.000000	-18.620000,-1.170000,0.000000	-167.860000,0.570000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.731	149.790000,3.900000,0.000000	-18.650000,-1.170000,0.000000	-167.860000,0.600000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.784	149.790000,3.890000,0.000000	-18.640000,-1.180000,0.000000	-167.900000,0.590000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.784	149.810000,3.920000,0.000000	-18.630000,-1.140000,0.000000	-167.920000,0.630000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.848	149.800000,3.920000,0.000000	-18.590000,-1.160000,0.000000	-167.940000,0.620000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.852	149.810000,3.940000,0.000000	-18.610000,-1.190000,0.000000	-167.890000,0.660000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.911	149.840000,3.900000,0.000000	-18.610000,-1.190000,0.000000	-167.870000,0.670000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.911	149.850000,3.930000,0.000000	-18.620000,-1.170000,0.000000	-167.870000,0.660000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.968	149.880000,3.950000,0.000000	-18.660000,-1.160000,0.000000	-167.840000,0.690000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
5.968	149.890000,3.960000,0.000000	-18.680000,-1.180000,0.000000	-167.810000,0.660000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.031	149.860000,3.980000,0.000000	-18.680000,-1.140000,0.000000	-167.820000,0.700000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.032	149.840000,4.010000,0.000000	-18.720000,-1.160000,0.000000	-167.810000,0.680000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.086	149.880000,3.990000,0.000000	-18.730000,-1.150000,0.000000	-167.830000,0.670000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.086	149.880000,4.020000,0.000000	-18.710000,-1.150000,0.000000	-167.840000,0.690000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.150	149.880000,4.010000,0.000000	-18.680000,-1.140000,0.000000	-167.850000,0.670000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.151	149.880000,4.000000,0.000000	-18.700000,-1.090000,0.000000	-167.830000,0.670000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.201	149.820000,4.000000,0.000000	-18.710000,-1.100000,0.000000	-167.840000,0.630000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.212	149.880000,4.020000,0.000000	-18.710000,-1.070000,0.000000	-167.830000,0.630000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.268	149.920000,4.030000,0.000000	-18.680000,-1.040000,0.000000	-167.810000,0.600000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.268	149.850000,4.070000,0.000000	-18.670000,-1.050000,0.000000	-167.790000,0.570000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.331	149.790000,4.050000,0.000000	-18.680000,-1.060000,0.000000	-167.850000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.334	149.850000,4.040000,0.000000	-18.680000,-1.060000,0.000000	-167.820000,0.520000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.389	149.800000,4.070000,0.000000	-18.680000,-1.050000,0.000000	-167.810000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.389	149.820000,4.050000,0.000000	-18.680000,-1.080000,0.000000	-167.780000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.451	149.820000,4.060000,0.000000	-18.720000,-1.090000,0.000000	-167.820000,0.490000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.452	149.830000,4.110000,0.000000	-18.730000,-1.100000,0.000000	-167.820000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.501	149.810000,4.110000,0.000000	-18.710000,-1.160000,0.000000	-167.830000,0.410000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.501	149.840000,4.110000,0.000000	-18.740000,-1.170000,0.000000	-167.770000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.566	149.810000,4.090000,0.000000	-18.760000,-1.170000,0.000000	-167.760000,0.400000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.632	149.820000,4.070000,0.000000	-18.770000,-1.170000,0.000000	-167.780000,0.390000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.635	149.780000,4.090000,0.000000	-18.760000,-1.180000,0.000000	-167.750000,0.420000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.635	149.760000,4.050000,0.000000	-18.770000,-1.190000,0.000000	-167.740000,0.460000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.690	149.790000,4.090000,0.000000	-18.760000,-1.190000,0.000000	-167.770000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.690	149.780000,4.090000,0.000000	-18.740000,-1.190000,0.000000	-167.790000,0.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.751	149.800000,4.100000,0.000000	-18.740000,-1.160000,0.000000	-167.800000,0.390000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.753	149.830000,4.070000,0.000000	-18.790000,-1.120000,0.000000	-167.780000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.803	149.830000,4.100000,0.000000	-18.770000,-1.110000,0.000000	-167.770000,0.400000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.803	149.870000,4.110000,0.000000	-18.810000,-1.080000,0.000000	-167.760000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.869	149.850000,4.090000,0.000000	-18.830000,-1.070000,0.000000	-167.740000,0.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.869	149.890000,4.100000,0.000000	-18.810000,-1.040000,0.000000	-167.730000,0.420000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.936	149.890000,4.140000,0.000000	-18.790000,-1.030000,0.000000	-167.720000,0.470000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.936	149.880000,4.120000,0.000000	-18.820000,-1.040000,0.000000	-167.750000,0.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
6.984	149.920000,4.130000,0.000000	-18.820000,-1.010000,0.000000	-167.770000,0.540000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.051	149.900000,4.110000,0.000000	-18.780000,-0.980000,0.000000	-167.790000,0.490000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.052	149.860000,4.130000,0.000000	-19.030000,-0.790000,0.000000	172.110000,3.300000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.053	149.820000,4.130000,0.000000	-19.610000,-1.130000,0.000000	169.790000,2.900000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.111	149.740000,4.110000,0.000000	-18.710000,-0.600000,0.000000	-151.370000,2.970000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.114	149.780000,4.130000,0.000000	-19.260000,-0.550000,0.000000	-149.380000,2.800000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.170	149.770000,4.130000,0.000000	-18.490000,-0.300000,0.000000	176.880000,2.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.170	149.780000,4.170000,0.000000	-18.620000,0.310000,0.000000	176.130000,2.580000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.219	149.800000,4.130000,0.000000	-19.150000,0.570000,0.000000	-158.230000,1.350000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.231	149.780000,4.180000,0.000000	-18.340000,0.260000,0.000000	135.640000,0.120000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.286	149.770000,4.200000,0.000000	-17.050000,0.740000,0.000000	133.650000,-1.610000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.350	149.770000,4.230000,0.000000	-17.930000,0.240000,0.000000	123.400000,-1.760000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.352	149.750000,4.250000,0.000000	-18.600000,0.080000,0.000000	116.900000,-2.030000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.353	149.740000,4.210000,0.000000	-18.420000,-0.230000,0.000000	108.310000,-2.830000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.402	149.750000,4.270000,0.000000	-17.750000,-0.230000,0.000000	-91.610000,-4.040000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.402	149.690000,4.230000,0.000000	-16.730000,0.400000,0.000000	-94.200000,-5.120000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.469	149.680000,4.230000,0.000000	-18.390000,-0.220000,0.000000	153.140000,-6.480000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.471	149.580000,4.190000,0.000000	-17.490000,0.300000,0.000000	153.360000,-6.510000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.520	149.580000,4.240000,0.000000	-19.100000,-0.140000,0.000000	-135.000000,-8.480000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.531	149.660000,4.260000,0.000000	-18.500000,-0.630000,0.000000	-128.200000,-10.150000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.585	149.620000,4.260000,0.000000	-17.000000,-0.510000,0.000000	-115.050000,-9.000000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.585	149.600000,4.280000,0.000000	-15.360000,-0.320000,0.000000	-110.180000,-8.720000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.648	149.610000,4.260000,0.000000	-16.130000,-0.230000,0.000000	-105.660000,-8.790000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.648	149.640000,4.230000,0.000000	-17.260000,-0.270000,0.000000	-109.590000,-9.660000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.702	149.650000,4.170000,0.000000	-18.490000,-0.910000,0.000000	-111.560000,-10.090000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.702	149.730000,4.190000,0.000000	-19.040000,-1.280000,0.000000	-115.530000,-11.330000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.769	149.700000,4.210000,0.000000	-18.390000,0.060000,0.000000	170.740000,-13.360000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.771	149.700000,4.240000,0.000000	-18.390000,-0.910000,0.000000	155.740000,-14.300000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.831	149.670000,4.230000,0.000000	-17.670000,-0.100000,0.000000	150.680000,-13.630000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.832	149.650000,4.300000,0.000000	-16.830000,-0.270000,0.000000	139.990000,-12.920000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.886	149.700000,4.320000,0.000000	-17.410000,0.240000,0.000000	127.410000,-13.130000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.886	149.650000,4.310000,0.000000	-18.310000,-0.070000,0.000000	-156.070000,-13.890000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.994	149.710000,4.320000,0.000000	-19.060000,0.300000,0.000000	-158.570000,-14.030000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
7.995	149.640000,4.310000,0.000000	-19.380000,0.150000,0.000000	179.760000,-13.950000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.006	149.620000,4.250000,0.000000	-17.610000,1.110000,0.000000	-145.570000,-14.780000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.006	149.600000,4.230000,0.000000	-15.920000,0.360000,0.000000	-142.290000,-17.870000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.068	149.650000,4.280000,0.000000	-15.730000,0.600000,0.000000	-133.250000,-16.850000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.068	149.640000,4.300000,0.000000	-16.030000,0.030000,0.000000	-127.420000,-14.090000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.130	149.610000,4.280000,0.000000	-16.350000,-0.780000,0.000000	-122.860000,-13.550000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.131	149.640000,4.280000,0.000000	-17.100000,-0.700000,0.000000	-122.000000,-15.400000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.186	149.720000,4.330000,0.000000	-18.620000,-2.260000,0.000000	-125.530000,-15.240000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.191	149.750000,4.330000,0.000000	-19.190000,-2.070000,0.000000	-129.420000,-15.060000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.250	149.730000,4.310000,0.000000	-18.670000,-1.860000,0.000000	176.570000,-14.270000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.251	149.820000,4.380000,0.000000	-18.190000,-1.310000,0.000000	-165.100000,-13.480000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.302	149.740000,4.350000,0.000000	-18.150000,-1.120000,0.000000	-165.220000,-12.230000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.302	149.890000,4.410000,0.000000	-19.020000,-1.640000,0.000000	-159.910000,-12.090000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.367	149.830000,4.400000,0.000000	-18.380000,-1.350000,0.000000	-160.630000,-9.430000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.367	149.780000,4.420000,0.000000	-19.940000,-1.440000,0.000000	-162.130000,-8.530000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.425	149.780000,4.380000,0.000000	-20.320000,-1.640000,0.000000	-160.670000,-8.290000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.431	149.790000,4.310000,0.000000	-20.140000,-1.890000,0.000000	-159.070000,-8.960000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.485	149.760000,4.360000,0.000000	-20.340000,-2.350000,0.000000	166.760000,-7.360000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.491	149.710000,4.390000,0.000000	-19.740000,-2.240000,0.000000	166.000000,-8.150000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.550	149.820000,4.450000,0.000000	-20.080000,-2.100000,0.000000	-178.950000,-7.280000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.553	149.750000,4.750000,0.000000	-20.630000,-2.110000,0.000000	113.520000,-9.010000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.604	149.840000,4.820000,0.000000	-20.550000,-1.950000,0.000000	116.330000,-8.040000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.604	149.880000,4.830000,0.000000	-20.580000,-2.030000,0.000000	119.060000,-4.340000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.670	150.030000,4.840000,0.000000	-21.300000,-1.920000,0.000000	-161.280000,-4.030000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.670	150.190000,4.810000,0.000000	-21.720000,-1.960000,0.000000	-162.480000,-3.620000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.725	150.160000,4.820000,0.000000	-21.640000,-1.980000,0.000000	162.560000,-5.480000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.731	150.110000,4.770000,0.000000	-21.750000,-1.870000,0.000000	-147.150000,-5.450000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.784	150.180000,4.740000,0.000000	-21.720000,-1.840000,0.000000	-148.760000,-5.100000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.784	150.130000,4.710000,0.000000	-21.990000,-1.840000,0.000000	-150.010000,-5.010000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.850	150.130000,4.680000,0.000000	-22.280000,-1.860000,0.000000	-151.380000,-4.630000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.850	150.120000,4.630000,0.000000	-22.290000,-1.760000,0.000000	-152.790000,-4.260000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.902	150.100000,4.670000,0.000000	-22.520000,-1.770000,0.000000	-154.110000,-3.980000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.911	150.080000,4.660000,0.000000	-22.640000,-1.730000,0.000000	-155.390000,-3.650000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.969	150.070000,4.630000,0.000000	-22.710000,-1.670000,0.000000	-156.630000,-3.370000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
8.969	150.060000,4.590000,0.000000	-22.770000,-1.640000,0.000000	-157.820000,-3.070000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.030	150.040000,4.570000,0.000000	-22.820000,-1.550000,0.000000	-158.970000,-2.740000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.031	150.000000,4.540000,0.000000	-22.890000,-1.510000,0.000000	-160.130000,-2.450000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.086	149.980000,4.510000,0.000000	-23.000000,-1.510000,0.000000	-161.110000,-2.160000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.149	149.970000,4.510000,0.000000	-23.080000,-1.470000,0.000000	-162.000000,-1.940000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.151	149.990000,4.500000,0.000000	-23.150000,-1.440000,0.000000	-162.910000,-1.730000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.151	150.040000,4.460000,0.000000	-23.170000,-1.420000,0.000000	-163.770000,-1.520000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.202	150.010000,4.450000,0.000000	-23.230000,-1.380000,0.000000	-164.620000,-1.340000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.202	149.990000,4.400000,0.000000	-23.310000,-1.320000,0.000000	-165.440000,-1.130000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.268	149.980000,4.380000,0.000000	-23.360000,-1.310000,0.000000	-166.120000,-0.970000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.268	149.990000,4.360000,0.000000	-23.470000,-1.270000,0.000000	-166.810000,-0.750000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.324	149.990000,4.330000,0.000000	-23.520000,-1.270000,0.000000	-167.460000,-0.590000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.331	149.970000,4.300000,0.000000	-23.540000,-1.260000,0.000000	-168.080000,-0.440000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.387	149.970000,4.290000,0.000000	-23.540000,-1.240000,0.000000	-168.630000,-0.310000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.387	149.950000,4.300000,0.000000	-23.570000,-1.190000,0.000000	-169.150000,-0.130000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.451	150.000000,4.320000,0.000000	-23.620000,-1.150000,0.000000	-169.630000,0.010000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.454	149.960000,4.320000,0.000000	-23.680000,-1.150000,0.000000	-170.080000,0.200000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.502	149.960000,4.310000,0.000000	-23.680000,-1.130000,0.000000	-170.520000,0.330000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.514	149.950000,4.310000,0.000000	-23.660000,-1.100000,0.000000	-170.920000,0.460000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.567	149.980000,4.350000,0.000000	-23.690000,-1.090000,0.000000	-171.320000,0.580000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.567	150.000000,4.290000,0.000000	-23.730000,-1.060000,0.000000	-171.670000,0.670000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.619	149.960000,4.280000,0.000000	-23.740000,-1.020000,0.000000	-171.970000,0.720000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.631	149.940000,4.260000,0.000000	-23.760000,-0.960000,0.000000	-172.240000,0.810000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.686	149.930000,4.240000,0.000000	-23.810000,-0.960000,0.000000	-172.520000,0.920000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.686	149.920000,4.210000,0.000000	-23.820000,-0.920000,0.000000	-172.760000,0.990000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.748	149.910000,4.230000,0.000000	-23.820000,-0.900000,0.000000	-172.960000,1.110000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
9.752	149.930000,4.230000,0.000000	-23.790000,-0.920000,0.000000	-173.180000,1.130000,0.000000	-18.790000,-1.060000,0.000000	-167.920000,0.550000,0.000000
