time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
7.49086	-37.400000,-84.460000,0.000000	86.240000,-42.790000,0.000000	86.120000,0.230000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.55145	-33.060000,-84.150000,0.000000	86.830000,-39.620000,0.000000	85.800000,-0.110000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.60839	-34.050000,-83.940000,0.000000	87.560000,-36.850000,0.000000	86.360000,-1.110000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.61302	-28.800000,-83.780000,0.000000	88.050000,-33.380000,0.000000	86.180000,-1.910000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.65956	-25.490000,-83.560000,0.000000	88.500000,-30.790000,0.000000	85.810000,-2.900000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.72624	-23.590000,-83.440000,0.000000	88.910000,-28.010000,0.000000	85.690000,-4.440000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.79149	-22.440000,-83.320000,0.000000	89.690000,-25.280000,0.000000	86.030000,-4.590000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.79442	-19.280000,-83.270000,0.000000	90.210000,-22.370000,0.000000	86.250000,-5.250000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.84312	-16.050000,-83.170000,0.000000	90.500000,-19.620000,0.000000	86.060000,-5.680000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.91117	-13.370000,-83.050000,0.000000	90.830000,-16.910000,0.000000	86.090000,-6.090000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.97210	-11.630000,-83.040000,0.000000	91.160000,-14.180000,0.000000	86.030000,-5.900000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
7.97436	-10.820000,-82.970000,0.000000	91.340000,-11.790000,0.000000	85.900000,-6.000000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.02771	-8.420000,-82.940000,0.000000	91.590000,-9.450000,0.000000	85.910000,-6.360000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.09178	-6.550000,-82.910000,0.000000	91.970000,-7.290000,0.000000	86.110000,-6.850000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.14279	-3.920000,-82.840000,0.000000	92.180000,-5.280000,0.000000	86.160000,-7.390000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.15381	-2.310000,-82.850000,0.000000	92.340000,-3.440000,0.000000	86.260000,-7.750000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.20894	-1.470000,-82.900000,0.000000	92.500000,-1.570000,0.000000	86.220000,-8.010000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.28409	-1.590000,-82.910000,0.000000	92.750000,0.020000,0.000000	86.210000,-8.080000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.32600	-1.110000,-82.920000,0.000000	92.910000,1.710000,0.000000	86.340000,-8.680000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.33318	1.170000,-82.850000,0.000000	93.110000,3.240000,0.000000	86.530000,-9.210000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.39188	3.170000,-82.800000,0.000000	93.150000,4.700000,0.000000	86.650000,-9.760000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.44259	5.050000,-82.840000,0.000000	93.350000,6.140000,0.000000	86.870000,-9.980000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.50873	6.460000,-82.840000,0.000000	93.450000,7.350000,0.000000	86.960000,-10.200000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.58618	7.700000,-82.850000,0.000000	93.640000,8.450000,0.000000	87.120000,-10.460000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.59203	8.460000,-82.860000,0.000000	93.890000,9.480000,0.000000	87.290000,-10.560000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.62551	10.160000,-82.860000,0.000000	93.920000,10.530000,0.000000	87.420000,-10.810000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.69033	11.930000,-82.940000,0.000000	94.100000,11.480000,0.000000	87.390000,-10.690000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.69342	11.850000,-82.980000,0.000000	94.180000,12.350000,0.000000	87.350000,-10.650000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.74311	12.300000,-83.010000,0.000000	94.190000,13.010000,0.000000	87.420000,-10.810000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.80980	12.790000,-83.060000,0.000000	94.130000,13.620000,0.000000	87.560000,-10.990000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.85979	13.610000,-83.040000,0.000000	94.160000,14.100000,0.000000	87.650000,-11.120000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.87382	13.990000,-83.080000,0.000000	94.200000,14.620000,0.000000	87.670000,-11.230000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.92561	14.810000,-83.170000,0.000000	94.240000,15.090000,0.000000	87.680000,-11.240000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
8.99086	14.870000,-83.230000,0.000000	94.250000,15.450000,0.000000	87.710000,-11.260000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.04369	13.650000,-83.260000,0.000000	94.180000,15.720000,0.000000	87.710000,-11.370000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.05331	13.790000,-83.330000,0.000000	94.200000,15.900000,0.000000	87.760000,-11.450000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.10892	13.810000,-83.390000,0.000000	94.200000,16.060000,0.000000	87.770000,-11.540000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.16859	14.280000,-83.440000,0.000000	94.210000,16.220000,0.000000	87.790000,-11.540000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.23180	14.700000,-83.430000,0.000000	94.200000,16.400000,0.000000	87.900000,-11.550000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.23407	15.090000,-83.470000,0.000000	94.220000,16.500000,0.000000	87.980000,-11.540000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.34281	14.930000,-83.520000,0.000000	94.170000,16.530000,0.000000	88.060000,-11.500000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.35321	15.100000,-83.590000,0.000000	94.190000,16.490000,0.000000	88.070000,-11.490000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.40939	15.570000,-83.640000,0.000000	94.150000,16.500000,0.000000	88.060000,-11.440000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.41320	15.340000,-83.670000,0.000000	94.190000,16.500000,0.000000	88.090000,-11.450000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.47071	15.770000,-83.680000,0.000000	94.130000,16.430000,0.000000	88.110000,-11.400000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.52874	15.490000,-83.670000,0.000000	94.050000,16.410000,0.000000	88.100000,-11.280000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.59051	16.210000,-83.730000,0.000000	94.050000,16.400000,0.000000	88.070000,-11.150000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.59308	16.220000,-83.730000,0.000000	94.000000,16.330000,0.000000	88.020000,-11.090000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.65930	16.300000,-83.710000,0.000000	93.940000,16.200000,0.000000	87.990000,-11.080000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.77054	15.930000,-83.750000,0.000000	93.870000,16.040000,0.000000	88.010000,-11.040000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.77303	16.140000,-83.720000,0.000000	93.880000,15.820000,0.000000	87.990000,-11.070000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.77509	16.420000,-83.750000,0.000000	93.840000,15.600000,0.000000	88.010000,-11.050000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.82590	16.420000,-83.840000,0.000000	93.790000,15.430000,0.000000	88.030000,-11.000000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.89089	16.150000,-83.840000,0.000000	93.770000,15.240000,0.000000	88.040000,-10.950000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.94235	16.650000,-83.870000,0.000000	93.700000,15.030000,0.000000	87.980000,-10.960000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
9.95471	16.430000,-83.880000,0.000000	93.650000,14.840000,0.000000	87.970000,-10.870000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
10.00874	16.790000,-83.880000,0.000000	93.610000,14.670000,0.000000	87.920000,-10.740000,0.000000	91.790000,7.920000,0.000000	89.690000,-12.460000,0.000000
