time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
21.570	-7.200000,-70.630000,0.000000	-15.100000,-86.830000,0.000000	81.480000,6.880000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.704	-7.200000,-70.630000,0.000000	-22.140000,-86.720000,0.000000	81.800000,6.490000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.840	-7.200000,-70.630000,0.000000	-23.490000,-86.800000,0.000000	81.780000,5.560000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
21.959	-7.200000,-70.630000,0.000000	-28.230000,-86.840000,0.000000	82.050000,4.950000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.094	-7.200000,-70.630000,0.000000	-38.200000,-86.900000,0.000000	82.220000,4.790000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.229	-7.200000,-70.630000,0.000000	-41.660000,-87.100000,0.000000	82.550000,4.590000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.350	-7.200000,-70.630000,0.000000	-46.060000,-87.430000,0.000000	82.740000,4.450000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.485	-7.200000,-70.630000,0.000000	-44.480000,-87.610000,0.000000	82.930000,4.320000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.620	-7.200000,-70.630000,0.000000	-52.190000,-87.660000,0.000000	83.140000,4.080000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.739	-7.200000,-70.630000,0.000000	-55.630000,-87.790000,0.000000	83.430000,4.070000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
22.874	-7.200000,-70.630000,0.000000	-56.800000,-88.000000,0.000000	83.340000,3.880000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.010	-7.200000,-70.630000,0.000000	-50.970000,-88.130000,0.000000	83.180000,3.810000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.129	-7.200000,-70.630000,0.000000	-65.470000,-88.220000,0.000000	83.430000,3.490000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.264	-7.200000,-70.630000,0.000000	-67.620000,-88.440000,0.000000	83.980000,3.660000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.400	-7.200000,-70.630000,0.000000	-71.140000,-88.440000,0.000000	84.400000,3.870000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.519	-7.200000,-70.630000,0.000000	-63.420000,-88.690000,0.000000	84.590000,4.330000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.654	-7.200000,-70.630000,0.000000	-57.190000,-88.920000,0.000000	84.680000,4.510000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.789	-7.200000,-70.630000,0.000000	-41.550000,-89.020000,0.000000	84.780000,4.750000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
23.910	-7.200000,-70.630000,0.000000	-53.680000,-89.160000,0.000000	84.980000,4.880000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.044	-7.200000,-70.630000,0.000000	-18.510000,-89.320000,0.000000	84.770000,4.920000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.180	-7.200000,-70.630000,0.000000	4.930000,-89.380000,0.000000	84.850000,5.350000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.300	-7.200000,-70.630000,0.000000	14.470000,-89.420000,0.000000	85.010000,5.460000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.434	-7.200000,-70.630000,0.000000	33.190000,-89.420000,0.000000	85.290000,5.690000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.570	-7.200000,-70.630000,0.000000	51.860000,-89.370000,0.000000	85.420000,5.960000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.705	-7.200000,-70.630000,0.000000	70.110000,-89.410000,0.000000	85.500000,6.060000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.824	-7.200000,-70.630000,0.000000	85.150000,-89.210000,0.000000	85.210000,6.230000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
24.959	-7.200000,-70.630000,0.000000	100.990000,-89.320000,0.000000	85.270000,6.230000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.080	-7.200000,-70.630000,0.000000	103.640000,-89.080000,0.000000	85.050000,6.350000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.214	-7.200000,-70.630000,0.000000	110.500000,-89.010000,0.000000	85.130000,6.500000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.349	-7.200000,-70.630000,0.000000	113.240000,-88.880000,0.000000	84.960000,6.570000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.469	-7.200000,-70.630000,0.000000	115.080000,-88.730000,0.000000	84.690000,6.440000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.604	-7.200000,-70.630000,0.000000	116.320000,-88.640000,0.000000	84.570000,6.430000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.739	-7.200000,-70.630000,0.000000	117.110000,-88.550000,0.000000	84.420000,6.370000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.859	-7.200000,-70.630000,0.000000	119.050000,-88.520000,0.000000	84.530000,6.010000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
25.994	-7.200000,-70.630000,0.000000	124.250000,-88.550000,0.000000	84.520000,5.740000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.129	-7.200000,-70.630000,0.000000	125.450000,-88.550000,0.000000	84.660000,5.660000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.249	-7.200000,-70.630000,0.000000	130.230000,-88.350000,0.000000	84.600000,5.930000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.384	-7.200000,-70.630000,0.000000	127.800000,-87.220000,0.000000	84.300000,6.840000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.519	-7.200000,-70.630000,0.000000	126.860000,-85.380000,0.000000	84.130000,7.360000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.640	-7.200000,-70.630000,0.000000	126.320000,-83.070000,0.000000	83.610000,8.520000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.774	-7.200000,-70.630000,0.000000	124.210000,-79.390000,0.000000	83.370000,9.600000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
26.910	-7.200000,-70.630000,0.000000	122.330000,-73.250000,0.000000	82.950000,9.900000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.029	-7.200000,-70.630000,0.000000	119.330000,-66.950000,0.000000	82.560000,10.240000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.165	-7.200000,-70.630000,0.000000	116.760000,-60.070000,0.000000	82.610000,10.980000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.300	-7.200000,-70.630000,0.000000	115.040000,-54.040000,0.000000	84.440000,10.400000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.419	-7.200000,-70.630000,0.000000	113.790000,-47.480000,0.000000	85.420000,10.850000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.554	-7.200000,-70.630000,0.000000	111.880000,-40.870000,0.000000	85.560000,10.010000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.689	-7.200000,-70.630000,0.000000	109.910000,-34.250000,0.000000	86.400000,8.330000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.810	-7.200000,-70.630000,0.000000	108.330000,-29.280000,0.000000	86.880000,6.970000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
27.944	-7.200000,-70.630000,0.000000	106.670000,-24.500000,0.000000	87.420000,5.960000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.079	-7.200000,-70.630000,0.000000	105.060000,-20.280000,0.000000	87.610000,5.340000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.199	-7.200000,-70.630000,0.000000	103.580000,-17.030000,0.000000	88.270000,4.400000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.333	-7.200000,-70.630000,0.000000	102.270000,-14.280000,0.000000	88.830000,3.530000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.469	-7.200000,-70.630000,0.000000	101.060000,-12.050000,0.000000	89.300000,2.840000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.589	-7.200000,-70.630000,0.000000	99.850000,-10.400000,0.000000	89.890000,2.250000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.724	-7.200000,-70.630000,0.000000	98.830000,-8.870000,0.000000	89.920000,2.150000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.859	-7.200000,-70.630000,0.000000	97.950000,-7.980000,0.000000	89.890000,1.630000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
28.979	-7.200000,-70.630000,0.000000	97.200000,-7.240000,0.000000	89.810000,1.360000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.114	-7.200000,-70.630000,0.000000	96.540000,-6.690000,0.000000	89.840000,1.370000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.249	-7.200000,-70.630000,0.000000	95.980000,-6.520000,0.000000	89.790000,1.310000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.369	-7.200000,-70.630000,0.000000	95.420000,-6.540000,0.000000	89.660000,1.210000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.503	-7.200000,-70.630000,0.000000	94.930000,-6.750000,0.000000	89.600000,1.160000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.639	-7.200000,-70.630000,0.000000	94.560000,-7.170000,0.000000	89.460000,1.150000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.759	-7.200000,-70.630000,0.000000	94.250000,-7.550000,0.000000	89.320000,1.390000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
29.894	-7.200000,-70.630000,0.000000	93.950000,-8.080000,0.000000	89.190000,1.440000,0.000000	94.020000,-15.740000,0.000000	87.690000,2.820000,0.000000
