time	pelvis_imu	femur_r_imu	tibia_r_imu	femur_l_imu	tibia_l_imu
5.01139	149.930000,4.090000,0.000000	-22.890000,0.330000,0.000000	-163.320000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.01139	149.920000,4.110000,0.000000	-22.890000,0.310000,0.000000	-163.300000,0.390000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.07556	149.910000,4.100000,0.000000	-22.890000,0.330000,0.000000	-163.310000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.07556	149.900000,4.110000,0.000000	-22.920000,0.330000,0.000000	-163.320000,0.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.13054	149.830000,4.120000,0.000000	-22.920000,0.320000,0.000000	-163.310000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.13212	149.830000,4.090000,0.000000	-22.930000,0.290000,0.000000	-163.310000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.19068	149.860000,4.110000,0.000000	-22.900000,0.290000,0.000000	-163.330000,0.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.19319	149.800000,4.090000,0.000000	-22.950000,0.290000,0.000000	-163.340000,0.490000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.24954	149.820000,4.080000,0.000000	-22.980000,0.250000,0.000000	-163.370000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.25351	149.830000,4.090000,0.000000	-23.010000,0.270000,0.000000	-163.390000,0.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.30727	149.810000,4.080000,0.000000	-23.020000,0.260000,0.000000	-163.410000,0.520000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.30727	149.830000,4.120000,0.000000	-23.020000,0.270000,0.000000	-163.410000,0.540000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.37135	149.840000,4.110000,0.000000	-23.020000,0.280000,0.000000	-163.420000,0.560000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.37165	149.830000,4.110000,0.000000	-23.040000,0.320000,0.000000	-163.420000,0.590000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.42305	149.810000,4.110000,0.000000	-23.010000,0.320000,0.000000	-163.390000,0.630000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.43508	149.790000,4.090000,0.000000	-22.970000,0.350000,0.000000	-163.370000,0.610000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.48904	149.790000,4.140000,0.000000	-22.950000,0.340000,0.000000	-163.390000,0.620000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.48904	149.810000,4.140000,0.000000	-23.000000,0.350000,0.000000	-163.410000,0.580000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.55009	149.830000,4.170000,0.000000	-22.980000,0.330000,0.000000	-163.420000,0.560000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.55009	149.840000,4.180000,0.000000	-23.030000,0.300000,0.000000	-163.420000,0.550000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.60913	149.810000,4.150000,0.000000	-23.030000,0.310000,0.000000	-163.420000,0.540000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.60913	149.820000,4.130000,0.000000	-23.030000,0.270000,0.000000	-163.400000,0.500000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.67136	149.850000,4.120000,0.000000	-22.980000,0.270000,0.000000	-163.400000,0.500000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.67600	149.870000,4.080000,0.000000	-22.970000,0.250000,0.000000	-163.370000,0.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.72387	149.870000,4.110000,0.000000	-22.940000,0.230000,0.000000	-163.430000,0.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.72387	149.810000,4.120000,0.000000	-22.930000,0.230000,0.000000	-163.470000,0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.79210	149.820000,4.140000,0.000000	-22.940000,0.170000,0.000000	-163.500000,0.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.79313	149.790000,4.150000,0.000000	-22.960000,0.140000,0.000000	-163.510000,0.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.85062	149.810000,4.180000,0.000000	-22.970000,0.130000,0.000000	-163.520000,0.380000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.85415	149.760000,4.190000,0.000000	-22.960000,0.130000,0.000000	-163.510000,0.390000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.90922	149.750000,4.170000,0.000000	-22.940000,0.140000,0.000000	-163.470000,0.380000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.90922	149.730000,4.160000,0.000000	-22.940000,0.150000,0.000000	-163.470000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.97267	149.750000,4.180000,0.000000	-22.960000,0.150000,0.000000	-163.480000,0.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
5.97451	149.750000,4.190000,0.000000	-22.910000,0.160000,0.000000	-163.470000,0.390000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.02622	149.780000,4.200000,0.000000	-22.940000,0.190000,0.000000	-163.480000,0.390000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.03209	149.790000,4.170000,0.000000	-22.930000,0.190000,0.000000	-163.480000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.08909	149.780000,4.140000,0.000000	-22.940000,0.190000,0.000000	-163.450000,0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.09215	149.760000,4.150000,0.000000	-22.950000,0.190000,0.000000	-163.480000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.15141	149.730000,4.150000,0.000000	-22.970000,0.160000,0.000000	-163.460000,0.340000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.15141	149.750000,4.140000,0.000000	-22.970000,0.200000,0.000000	-163.460000,0.320000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.21003	149.760000,4.170000,0.000000	-23.000000,0.190000,0.000000	-163.460000,0.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.21003	149.760000,4.100000,0.000000	-23.010000,0.170000,0.000000	-163.430000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.27276	149.810000,4.100000,0.000000	-23.000000,0.150000,0.000000	-163.400000,0.240000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.27501	149.810000,4.090000,0.000000	-23.000000,0.170000,0.000000	-163.420000,0.180000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.32692	149.830000,4.100000,0.000000	-23.000000,0.170000,0.000000	-163.400000,0.240000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.33950	149.790000,4.090000,0.000000	-22.940000,0.180000,0.000000	-163.380000,0.210000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.38874	149.790000,4.120000,0.000000	-22.910000,0.230000,0.000000	-163.350000,0.190000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.39179	149.830000,4.130000,0.000000	-22.920000,0.240000,0.000000	-163.410000,0.230000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.45099	149.790000,4.140000,0.000000	-22.920000,0.220000,0.000000	-163.310000,0.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.45201	149.790000,4.150000,0.000000	-22.940000,0.220000,0.000000	-163.310000,0.250000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.57234	149.780000,4.160000,0.000000	-22.960000,0.300000,0.000000	114.580000,0.910000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.57356	149.780000,4.170000,0.000000	-23.120000,0.550000,0.000000	-124.540000,-0.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.57356	149.790000,4.150000,0.000000	-23.240000,0.560000,0.000000	-125.490000,-0.780000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.57356	149.790000,4.170000,0.000000	-23.000000,0.660000,0.000000	172.230000,-0.450000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.62474	149.790000,4.130000,0.000000	-22.760000,0.830000,0.000000	-143.220000,-0.910000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.62474	149.780000,4.110000,0.000000	-22.800000,0.800000,0.000000	-145.190000,-1.680000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.69047	149.770000,4.110000,0.000000	-22.510000,0.830000,0.000000	179.860000,-1.750000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.69047	149.810000,4.110000,0.000000	-22.920000,0.490000,0.000000	-141.200000,-2.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.74152	149.800000,4.120000,0.000000	-22.400000,0.150000,0.000000	90.700000,-3.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.75462	149.770000,4.140000,0.000000	-21.770000,1.040000,0.000000	90.340000,-1.620000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.80841	149.760000,4.100000,0.000000	-21.920000,0.690000,0.000000	79.230000,0.940000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.80841	149.760000,4.090000,0.000000	-21.280000,1.100000,0.000000	75.300000,1.800000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.87285	149.750000,4.100000,0.000000	-22.120000,0.700000,0.000000	70.300000,1.800000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.87509	149.570000,3.990000,0.000000	-22.120000,0.460000,0.000000	57.410000,1.300000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.93153	149.570000,3.990000,0.000000	-21.760000,0.770000,0.000000	44.450000,0.620000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.93153	149.560000,3.970000,0.000000	-22.200000,0.280000,0.000000	51.460000,-0.170000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.98959	149.570000,4.010000,0.000000	-22.560000,0.340000,0.000000	37.110000,-0.860000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
6.99228	149.610000,4.060000,0.000000	-21.190000,-0.230000,0.000000	27.700000,-1.850000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.04100	149.700000,4.080000,0.000000	-19.770000,-0.640000,0.000000	32.180000,-1.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.05453	149.680000,4.090000,0.000000	-17.390000,-3.250000,0.000000	29.430000,-1.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.10802	149.670000,4.030000,0.000000	-17.560000,-3.370000,0.000000	24.590000,-0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.12013	149.720000,4.060000,0.000000	-18.100000,-3.320000,0.000000	23.950000,1.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.17350	149.700000,4.050000,0.000000	-18.820000,-3.060000,0.000000	20.010000,1.370000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.17529	149.710000,4.120000,0.000000	-18.390000,-3.140000,0.000000	9.680000,0.160000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.23026	149.700000,4.120000,0.000000	-20.030000,-3.040000,0.000000	-3.820000,-0.930000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.23026	149.370000,3.700000,0.000000	-18.200000,-3.020000,0.000000	-16.620000,-2.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.29235	149.710000,3.570000,0.000000	-16.710000,-3.090000,0.000000	-23.380000,-3.090000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.29235	149.760000,3.630000,0.000000	-15.710000,-2.880000,0.000000	-16.070000,-2.720000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.35035	149.810000,3.650000,0.000000	-13.730000,-2.720000,0.000000	-17.270000,-2.200000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.35214	149.970000,3.690000,0.000000	-13.660000,-1.080000,0.000000	-21.400000,-0.700000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.40680	150.010000,3.790000,0.000000	-14.380000,-1.460000,0.000000	-20.100000,1.100000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.40680	149.850000,3.770000,0.000000	-15.830000,-1.330000,0.000000	-21.500000,2.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.46818	149.900000,3.730000,0.000000	-17.160000,-1.600000,0.000000	-28.440000,2.280000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.47387	149.860000,3.780000,0.000000	-18.090000,-2.140000,0.000000	-39.990000,1.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.52429	149.950000,3.750000,0.000000	-21.370000,-0.610000,0.000000	-30.020000,1.250000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.53331	149.900000,3.770000,0.000000	-20.740000,-0.980000,0.000000	-38.960000,0.950000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.59319	150.010000,3.810000,0.000000	-16.370000,-0.730000,0.000000	-47.760000,-0.110000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.59578	149.190000,3.170000,0.000000	-15.910000,-0.770000,0.000000	-40.220000,0.810000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.64782	149.480000,3.350000,0.000000	-18.660000,-0.310000,0.000000	-45.320000,3.890000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.65434	149.700000,3.450000,0.000000	-18.490000,-0.190000,0.000000	-46.740000,5.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.71012	149.710000,3.500000,0.000000	-19.230000,-0.070000,0.000000	-44.560000,8.130000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.71278	149.680000,3.550000,0.000000	-19.240000,0.220000,0.000000	-45.720000,10.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.75945	149.690000,3.550000,0.000000	-20.060000,0.210000,0.000000	-52.150000,10.490000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.77599	149.680000,3.570000,0.000000	-19.220000,0.200000,0.000000	-40.670000,10.600000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.82501	149.640000,3.620000,0.000000	-15.680000,0.180000,0.000000	-50.480000,10.110000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.82501	149.670000,3.720000,0.000000	-14.540000,0.740000,0.000000	-57.920000,9.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.88905	149.660000,3.770000,0.000000	-14.620000,0.590000,0.000000	-48.920000,9.970000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.88905	149.640000,3.770000,0.000000	-15.330000,0.840000,0.000000	-36.560000,11.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
7.94312	149.640000,3.810000,0.000000	-15.930000,0.700000,0.000000	-37.550000,12.130000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.00737	149.650000,3.840000,0.000000	-15.760000,0.750000,0.000000	-36.280000,13.490000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.01246	149.660000,3.870000,0.000000	-16.500000,0.720000,0.000000	-34.970000,15.040000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.01246	149.650000,3.890000,0.000000	-16.980000,0.590000,0.000000	-34.080000,15.470000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.07311	149.650000,3.880000,0.000000	-17.470000,0.670000,0.000000	-38.580000,15.590000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.07470	149.660000,3.890000,0.000000	-18.520000,0.630000,0.000000	-45.930000,14.070000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.12751	149.660000,3.900000,0.000000	-19.560000,-0.480000,0.000000	-34.680000,13.600000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.12751	149.580000,3.880000,0.000000	-19.830000,-1.170000,0.000000	-43.230000,12.850000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.18886	149.550000,4.040000,0.000000	-19.000000,-1.840000,0.000000	-50.420000,11.740000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.19247	149.470000,4.030000,0.000000	-18.380000,-1.470000,0.000000	-39.730000,10.980000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.24135	149.440000,3.960000,0.000000	-18.260000,-0.580000,0.000000	-49.500000,11.200000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.25996	149.400000,3.950000,0.000000	-17.620000,-0.480000,0.000000	-48.940000,11.810000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.30839	149.360000,4.020000,0.000000	-18.460000,-0.410000,0.000000	-48.020000,13.270000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.30839	149.340000,4.060000,0.000000	-19.420000,-0.410000,0.000000	-47.890000,14.220000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.37150	149.350000,4.100000,0.000000	-19.930000,-0.320000,0.000000	-46.830000,14.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.37454	149.340000,4.120000,0.000000	-21.250000,-0.290000,0.000000	-51.370000,11.530000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.42558	149.350000,4.130000,0.000000	-21.720000,-0.690000,0.000000	-57.950000,9.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.42558	149.350000,4.160000,0.000000	-21.530000,-0.830000,0.000000	-44.700000,7.760000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.49092	149.330000,4.150000,0.000000	-20.640000,0.300000,0.000000	-32.600000,6.480000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.49092	149.410000,4.220000,0.000000	-19.140000,-0.010000,0.000000	-40.140000,5.510000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.55007	149.430000,4.190000,0.000000	-18.140000,0.080000,0.000000	-46.430000,4.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.55007	149.500000,4.170000,0.000000	-18.140000,-1.860000,0.000000	-33.550000,4.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.60997	149.580000,4.230000,0.000000	-19.600000,-2.360000,0.000000	-41.030000,3.870000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.60997	149.730000,4.170000,0.000000	-19.370000,-2.190000,0.000000	-47.470000,4.980000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.66049	149.730000,4.190000,0.000000	-20.350000,-2.390000,0.000000	-55.870000,6.430000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.67390	149.700000,4.180000,0.000000	-20.410000,-2.130000,0.000000	-62.700000,6.410000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.72889	149.730000,4.200000,0.000000	-19.850000,-2.120000,0.000000	-68.970000,5.990000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.72889	149.710000,4.200000,0.000000	-20.310000,-1.590000,0.000000	-73.090000,4.810000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.79017	149.750000,4.150000,0.000000	-20.870000,-1.840000,0.000000	-77.990000,3.550000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.79017	149.780000,4.160000,0.000000	-22.150000,-1.950000,0.000000	-81.940000,2.200000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.84255	149.740000,4.150000,0.000000	-22.670000,-1.940000,0.000000	-85.890000,1.100000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.84255	149.770000,4.170000,0.000000	-23.150000,-2.070000,0.000000	-71.490000,0.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.90964	149.700000,4.170000,0.000000	-22.340000,-1.570000,0.000000	-75.590000,-1.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.90964	149.720000,4.130000,0.000000	-22.760000,-1.230000,0.000000	-80.070000,-0.820000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.97980	149.660000,4.140000,0.000000	-24.230000,-1.490000,0.000000	-67.270000,-1.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
8.99591	149.680000,4.160000,0.000000	-24.350000,-1.470000,0.000000	-72.150000,-2.550000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.03719	149.690000,4.150000,0.000000	-23.710000,-1.330000,0.000000	-76.010000,-3.400000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.03792	151.010000,4.220000,0.000000	-23.340000,-0.950000,0.000000	-74.120000,-3.690000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.09157	151.310000,4.070000,0.000000	-23.070000,-0.870000,0.000000	-81.070000,-3.570000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.09157	151.710000,4.620000,0.000000	-23.900000,-1.370000,0.000000	-87.440000,-4.180000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.14869	151.520000,4.660000,0.000000	-23.080000,-1.010000,0.000000	-92.380000,-4.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.14869	151.360000,4.680000,0.000000	-22.770000,-1.290000,0.000000	-97.280000,-4.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.21063	151.250000,4.660000,0.000000	-22.440000,-1.510000,0.000000	-99.690000,-5.190000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.21063	151.100000,4.620000,0.000000	-23.270000,-1.960000,0.000000	-102.020000,-6.260000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.27122	151.000000,4.620000,0.000000	-23.890000,-2.270000,0.000000	-102.800000,-9.330000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.27340	150.970000,4.620000,0.000000	-11.890000,-5.000000,0.000000	143.910000,-12.210000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.32632	150.900000,4.620000,0.000000	-13.770000,-7.160000,0.000000	143.540000,-11.440000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.32632	150.950000,4.630000,0.000000	-13.890000,-7.530000,0.000000	-158.670000,-9.310000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.39050	150.830000,4.660000,0.000000	-13.700000,-7.980000,0.000000	-155.000000,-9.700000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.39050	150.740000,4.620000,0.000000	-14.090000,-8.870000,0.000000	177.340000,-9.590000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.44092	150.740000,4.610000,0.000000	-13.210000,-8.570000,0.000000	175.420000,-8.420000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.44092	150.670000,4.610000,0.000000	-12.890000,-8.690000,0.000000	158.560000,-7.690000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.50855	150.650000,4.610000,0.000000	-12.630000,-8.570000,0.000000	-121.180000,-6.860000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.50855	150.630000,4.600000,0.000000	-12.570000,-8.680000,0.000000	170.170000,-5.710000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.57048	150.560000,4.610000,0.000000	-12.550000,-8.560000,0.000000	153.480000,-4.850000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.57181	150.500000,4.600000,0.000000	-11.870000,-8.300000,0.000000	152.810000,-3.670000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.62427	150.510000,4.680000,0.000000	-12.080000,-8.280000,0.000000	144.650000,0.350000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.62427	150.240000,4.620000,0.000000	-12.620000,-8.390000,0.000000	-109.310000,2.190000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.69211	150.270000,4.570000,0.000000	-12.690000,-8.450000,0.000000	-105.270000,5.820000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.69306	150.230000,4.640000,0.000000	-12.830000,-7.740000,0.000000	-103.030000,8.460000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.74233	150.360000,4.550000,0.000000	-12.380000,-7.540000,0.000000	165.000000,12.160000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.75384	150.330000,4.560000,0.000000	-12.360000,-7.510000,0.000000	151.730000,14.290000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.80836	150.230000,4.500000,0.000000	-12.300000,-7.480000,0.000000	145.580000,18.240000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.80836	150.170000,4.460000,0.000000	-12.320000,-7.460000,0.000000	-104.190000,21.550000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.85778	150.130000,4.430000,0.000000	-12.300000,-7.420000,0.000000	-96.950000,23.690000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
9.87412	150.070000,4.400000,0.000000	-12.300000,-7.370000,0.000000	-94.430000,26.020000,0.000000	-22.920000,0.320000,0.000000	-163.400000,0.430000,0.000000
